공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
토화랑도자기공방,0.0,0건,리뷰 10,경기 고양시 덕양구 용현로 49-4,(지번) 행신동 746-10,031-978-9976,http://www.thr.kr/
병원안,0.0,0건,리뷰 0,경기 이천시 경충대로 2560-2 1층,(지번) 중리동 467-2,031-978-9976,http://www.artvaccine.com/
늘솜다락공방,0.0,0건,리뷰 2,경기 성남시 분당구 불정로386번길 10 미래타운A상가 1083호,(지번) 서현동 307,연락처 없음,http://neulsomcafe.modoo.at/
보람 ,0.0,0건,리뷰 0,경기 양주시 어하고개로132번길 10,(지번) 삼숭동 56,031-821-4081,
해밍비누공방,0.0,0건,리뷰 5,경기 안양시 동안구 관악대로 167 2층,(지번) 비산동 1165,010-7689-7421,http://blog.naver.com/sia2234
지혜액자,0.0,0건,리뷰 0,경기 의정부시 장곡로 390,(지번) 신곡동 567-39,031-844-4655,
(주)아트,0.0,0건,리뷰 0,경기 고양시 일산동구 중앙로1261번길 59,(지번) 장항동 864-1,031-912-0331,
정구찬갤러리 ,0.0,0건,리뷰 0,경기 용인시 수지구 대지로 58,(지번) 죽전동 1254-4,연락처 없음,
조은나무,0.0,0건,리뷰 0,경기 안산시 상록구 감골로 147,(지번) 사동 1338-6,010-3013-9571,
우드머리목,0.0,0건,리뷰 0,경기 수원시 권선구 금호로246번길 18-5 1층,(지번) 탑동 761-7,010-3013-9571,
우주컴퓨,5.0,1건,리뷰 0,경기 안양시 동안구 엘에스로 92 안양국제유통단지 15동 116호,(지번) 호계동 555-9,010-3013-9571,http://www.wjoo114.co.kr/
라임나무,0.0,0건,리뷰 3,경기 화성시 동탄지성로 141 1층,(지번) 능동 1114-3,연락처 없음,http://blog.naver.com/raim2015
원액자,5.0,1건,리뷰 0,경기 파주시 경의로 1433,(지번) 당하동 334,031-949-6541,
성신유,0.0,0건,리뷰 0,경기 부천시 부일로 690,(지번) 역곡동 48-3,032-343-4719,
아띠나무공방앤,5.0,2건,리뷰 0,경기 김포시 양촌읍 대곶남로 741,(지번) 양촌읍 구래리 263-10,031-984-5557,http://blog.naver.com/yhylmy
뚜닥뚜닥 목,0.0,0건,리뷰 2,경기 안산시 상록구 용신로 306,(지번) 사동 1253,연락처 없음,
명륜당,5.0,3건,리뷰 0,경기 부천시 경인옛로 114,(지번) 괴안동 38-2,032-346-1477,
목이,0.0,0건,리뷰 13,경기 고양시 덕양구 행신로 297,(지번) 행신동 232-3,연락처 없음,http://mogiwood.com/
,0.0,0건,리뷰 0,경기 수원시 장안구 광교산로 8,(지번) 영화동 114-20,031-243-4624,
,D 운형궁 목공예,0.0,0건,리뷰 0,(지번) 영화동 114-20,031-243-4624,
바나나아트,5.0,1건,리뷰 5,경기 화성시 노작로2길 32-1 1층,(지번) 반송동 122-9,0507-1412-1418,http://blog.naver.com/hyundangs
포스트웍스목,0.0,0건,리뷰 0,경기 고양시 일산서구 호수로838번길 7-4 지하 1층,(지번) 대화동 2292-6,070-8623-5013,https://blog.naver.com/postworks2017
은여울공방,0.0,0건,리뷰 0,경기 김포시 김포한강2로23번길 10 B121호,(지번) 장기동 2018-2,010-4411-3545,https://blog.naver.com/pimple74
현대벽화화랑,0.0,0건,리뷰 0,경기 고양시 덕양구 원당로33번길 26,(지번) 주교동 603-16,연락처 없음,
공주와왕자,0.0,0건,리뷰 0,경기 수원시 영통구 반달로7번길 40,(지번) 영통동 998-1,031-202-4946,
공간예술액자,0.0,0건,리뷰 0,경기 안양시 만안구 만안로 324,(지번) 안양동 859-33,031-444-8036,http://ok114.co.kr/0314448036
공감,4.0,1건,리뷰 0,경기 파주시 운정역길 35-68,(지번) 상지석동 735-5,031-947-5987,http://blog.naver.com/gonggamtree
아트톡,0.0,0건,리뷰 0,경기 구리시 갈매순환로204번길 35-10,(지번) 갈매동 524-6,연락처 없음,
가죽공방레더락,5.0,1건,리뷰 0,경기 부천시 신흥로238번길 25 1층,(지번) 중동 1066-8,032-323-5079,http://ssdude.blog.me/
(주)유진프레임,0.0,0건,리뷰 0,경기 광주시 초월읍 무들로270번길 37,(지번) 초월읍 선동리 441,031-766-1411,http://www.yega.co.kr/
세,0.0,0건,리뷰 0,경기 안양시 만안구 냉천로 173,(지번) 안양동 707-80,031-447-3634,
수원액자표구,0.0,0건,리뷰 0,경기 수원시 장안구 연무로 46,(지번) 연무동 233-9,031-245-4860,
하나스튜디오,5.0,7건,리뷰 1,경기 파주시 하우안길 24-5 도시농부216동,(지번) 야당동 240-39,031-245-4860,https://www.instagram.com/hanasoapcandle
mlv가죽공방,0.0,0건,리뷰 0,경기 군포시 금산로 65 래미안하이어스2단지상가 1층,(지번) 산본동 1241,031-245-4860,http://blog.naver.com/mlvleatherworkshop
가죽공방담음,0.0,0건,리뷰 9,경기 수원시 팔달구 정조로623번길 23,(지번) 매교동 269-5,연락처 없음,https://www.instagram.com/gregory.moonsbro/
피렌체가죽공방,0.0,0건,리뷰 11,경기 수원시 장안구 덕영대로407번길 15 성원탑빌,(지번) 율전동 164-9,070-4829-0216,https://blog.naver.com/goldentree__/
다온도자기공,0.0,0건,리뷰 0,경기 광명시 영당로 11,(지번) 소하동 939-9,연락처 없음,
해피본아트,0.0,0건,리뷰 0,경기 안양시 동안구 시민대로 171 1411호,(지번) 비산동 1108,010-2607-1050,https://happybone.modoo.at/
시흥액자,0.0,0건,리뷰 0,경기 시흥시 복지로43번길 31,(지번) 대야동 494-5,031-318-9511,
은여사네뜨개방,0.0,0건,리뷰 0,경기 수원시 권선구 금호로246번길 15-4,(지번) 탑동 5-6,031-293-6953,
안주희캘리그라피,0.0,0건,리뷰 5,경기 고양시 일산동구 중앙로 1172 그랜드프라자 6층 612호,(지번) 마두동 802-1,연락처 없음,http://anjuhicalli.com/
슬라임가든,0.0,0건,리뷰 2,경기 수원시 권선구 상탑로21번길 23 1층,(지번) 탑동 780-6,연락처 없음,http://www.instagram.com/choinsuk81
내추럴아트아,0.0,0건,리뷰 0,경기 부천시 신흥로 163,(지번) 중동 1131-4,032-327-0713,
마마엘인형공방,0.0,0건,리뷰 1,경기 구리시 아차산로 173,(지번) 아천동 149-20,0507-1376-8853,
예담옻칠공예,0.0,0건,리뷰 0,경기 용인시 기흥구 상갈로45번길 25,(지번) 상갈동 120,031-296-5704,http://www.xn--ob0bn98bleu43a.xn--3e0b707e/
김석빈도자,0.0,0건,리뷰 0,경기 이천시 백사면 원적로 639-143,(지번) 백사면 경사리 611,070-4180-7433,http://binn-c.com/
인터아치,0.0,0건,리뷰 0,경기 파주시 풀무골로52번길 2,(지번) 야동동 342,031-941-1842,http://blog.naver.com/plm342
꼭두발도르프교육예술원,0.0,0건,리뷰 0,경기 성남시 분당구 서현로429번길 20,(지번) 분당동 106-1,031-718-8768,http://sunhoonjung.blog.me/
,0.0,0건,리뷰 12,경기 성남시 분당구 운중로225번길 58-3 1층,(지번) 판교동 606-3,031-706-0503,http://artdam1004.blog.me/
,"D 동은액자 액자,표구",0.0,0건,리뷰 0,(지번) 판교동 606-3,031-706-0503,http://www.dongeunframe.co.kr/
메주꽃공방,0.0,0건,리뷰 0,경기 파주시 금신초교길 56,(지번) 금촌동 1014,연락처 없음,
거산도예,5.0,3건,리뷰 0,경기 이천시 신둔면 도자예술로5번길 89,(지번) 신둔면 고척리 599-3,연락처 없음,https://m.blog.naver.com/PostList.nhn?blogId=csjcsj4210
백마표구사,0.0,0건,리뷰 0,경기 고양시 일산동구 강촌로 195,(지번) 마두동 734,031-906-3517,
우리목,0.0,0건,리뷰 0,경기 김포시 양촌읍 황금로24번길 91-27,(지번) 양촌읍 대포리 71-16,연락처 없음,
도예공방늘봄,0.0,0건,리뷰 0,경기 김포시 통진읍 김포대로1938번길 91,(지번) 통진읍 수참리 457-1,031-997-2997,
라온플로라,5.0,1건,리뷰 0,경기 수원시 장안구 수성로290번길 39-2 1층,(지번) 영화동 406-1,031-997-2997,http://raonflora.kr/
담지가죽공방,0.0,0건,리뷰 0,경기 의정부시 의정로 96 401호,(지번) 가능동 830-9,010-2094-4338,https://blog.naver.com/damnji/
초상화증명사진,2.0,1건,리뷰 0,경기 평택시 탄현로1번길 5,(지번) 장당동 484-2,031-662-3745,
하나아트,0.0,0건,리뷰 0,경기 고양시 덕양구 통일로 1196-1,(지번) 내유동 476-1,031-662-3745,http://www.hanaart.co.kr/
미,0.0,0건,리뷰 0,경기 양평군 서종면 북한강로814번길 8-10,(지번) 서종면 문호리 720-19,031-773-5910,
나무와뉴질,0.0,0건,리뷰 0,경기 의정부시 용민로237번길 18,(지번) 낙양동 705-11,031-841-9669,
선화랑 ,0.0,0건,리뷰 0,경기 부천시 조종로 3,(지번) 원미동 111-6,032-652-2375,
라탄깃들다,0.0,0건,리뷰 2,경기 시흥시 서울대학로278번길 61 서영베니스스퀘어 T동 449호,(지번) 정왕동 2537-2,010-2646-8696,https://blog.naver.com/jasminys81
도자기공방,0.0,0건,리뷰 0,경기 수원시 권선구 구운로74번길 9,(지번) 구운동 472-5,031-298-3179,
,"D 한미요배씨토가 푸레도기연구소 미술,공예",0.0,0건,리뷰 1,(지번) 구운동 472-5,031-298-3179,http://www.puredogi.com/
올디스튜디오,5.0,1건,리뷰 15,경기 의정부시 오목로 168 산들마을아파트4단지 상가 2층 208호,(지번) 민락동 694,010-6221-3995,https://blog.naver.com/eumji0615/
송죽표구,0.0,0건,리뷰 0,경기 평택시 중앙로 211,(지번) 비전동 764-9,031-652-6645,
갈미도예공방,5.0,2건,리뷰 0,경기 하남시 감초로70번길 63,(지번) 감북동 297,연락처 없음,
십자수마을,0.0,0건,리뷰 0,경기 부천시 부천로 1 역사지하쇼핑몰 167호,(지번) 심곡본동 316-2,032-651-7624,
남수원액자,0.0,0건,리뷰 0,경기 수원시 영통구 영통로290번길 25,(지번) 영통동 964-5,031-202-6857,
일산경,5.0,1건,리뷰 0,경기 고양시 일산동구 성석로 32 301호,(지번) 중산동 12-7,031-202-6857,
솝풀,0.0,0건,리뷰 2,경기 성남시 분당구 느티로69번길 10-5 1층,(지번) 정자동 67-10,031-202-6857,http://instagram.com/soap_ful
서안공예,0.0,0건,리뷰 0,경기 포천시 소흘읍 부흥로 316,(지번) 소흘읍 초가팔리 139-3,연락처 없음,
전명,0.0,0건,리뷰 0,경기 성남시 분당구 정자일로 248 파크뷰오피스타워 17층 601호,(지번) 정자동 6,031-783-3411,
메모센트,1.0,1건,리뷰 13,경기 김포시 김포한강10로133번길 126 지하 1층,(지번) 구래동 6871-41,010-5170-9392,https://memoscent.modoo.at/
브라운앤드 가죽공방,5.0,1건,리뷰 2,경기 군포시 번영로 515 6층,(지번) 산본동 1142-1,010-5170-9392,
우리정밀,0.0,0건,리뷰 0,경기 화성시 동탄산단7길 10 2동,(지번) 방교동 796-3,연락처 없음,
클레이피아,0.0,0건,리뷰 0,경기 파주시 탄현면 대동리 27,(지번) 방교동 796-3,연락처 없음,http://www.claypia.com/
한솔아트,5.0,1건,리뷰 0,경기 남양주시 경춘로1286번안길 15,(지번) 평내동 584-1,031-594-3243,
,"D 바른테라피 윤공방 미술,공예",0.0,0건,리뷰 4,(지번) 평내동 584-1,031-594-3243,https://blog.naver.com/yoon2826
도자기공방숲,0.0,0건,리뷰 0,"경기 동두천시 평화로2229번길 29 이던빌딩 103호, 104호",(지번) 송내동 702-4,031-867-2216,http://www.soop365.co.kr/
수련도자기공방,0.0,0건,리뷰 0,경기 안양시 동안구 관양로 79 신화빌딩 3층,(지번) 관양동 1442-2,031-867-2216,https://blog.naver.com/jeonghee3
봉하표구사.화랑,0.0,0건,리뷰 0,경기 이천시 애련정로 116,(지번) 창전동 459-14,031-633-3610,
도자기마을예작,5.0,1건,리뷰 3,경기 안산시 상록구 광덕산로 13 103호,(지번) 월피동 521-7,031-633-3610,http://blog.naver.com/phw2457
과천표,5.0,3건,리뷰 2,경기 과천시 별양상가2로 20 새서울프라자 123호,(지번) 별양동 1-18,02-502-9007,http://blog.naver.com/ldv1004
송월타올,0.0,0건,리뷰 0,경기 용인시 기흥구 신구로12번길 12-1,(지번) 신갈동 65-7,031-281-8407,
현대캔버스,0.0,0건,리뷰 0,경기 양주시 은현면 삼일로342번길 227,(지번) 은현면 도하리 445-3,031-967-0606,http://www.hyundaicanvas.com/
아트파이브,0.0,0건,리뷰 5,경기 성남시 분당구 정자일로 239,(지번) 정자동 9,031-715-5557,
가장자리에서,0.0,0건,리뷰 0,경기 과천시 향촌3길 23 101호,(지번) 별양동 25-6,02-6338-5501,http://withanother.kr/
A헤펠레목공방 판,0.0,0건,리뷰 0,경기 성남시 분당구 운중로233번길 17-6,(지번) 판교동 614-4,070-4012-4900,
유현,5.0,1건,리뷰 0,경기 고양시 일산동구 일산로463번길 42-22 3층,(지번) 정발산동 1154-2,연락처 없음,https://blog.naver.com/yoohyun237
은성액자,0.0,0건,리뷰 0,경기 평택시 서동대로 3865,(지번) 용이동 467-2,연락처 없음,
어반가,0.0,0건,리뷰 0,경기 수원시 영통구 센트럴파크로127번길 156,(지번) 이의동 1319-11,031-216-6521,http://www.urbangarage.co.kr/
가죽공방 메다,5.0,1건,리뷰 0,경기 수원시 팔달구 수원천로255번길 6 영동시장 2층 28청춘청년몰 2208호,(지번) 영동 8,연락처 없음,http://www.instagram.com/maeda_leather
주 아트액자,0.0,0건,리뷰 0,경기 수원시 장안구 팔달로292번길 13,(지번) 영화동 153-1,031-255-0220,
라당도예도자기물레체험,5.0,3건,리뷰 4,경기 이천시 신둔면 도자예술로6번길 112,(지번) 신둔면 고척리 635,031-255-0220,https://blog.naver.com/sun444012
숨스튜디오,4.7,3건,리뷰 20,경기 고양시 일산서구 중앙로 1470 동부썬프라자 2층 201호,(지번) 주엽동 17,031-255-0220,https://sumstudio.modoo.at/
유럽풍십자수,0.0,0건,리뷰 0,경기 고양시 덕양구 화신로260번길 57,(지번) 화정동 973,031-938-3616,
잇담,0.0,0건,리뷰 1,경기 용인시 수지구 광교호수로378번길 4-25 103호,(지번) 상현동 1158-14,010-2762-4483,https://www.instagram.com/it_dam/
아르떼포토,0.0,0건,리뷰 0,경기 고양시 일산동구 정발산로196번길 7-23 1층,(지번) 마두동 884-1,031-932-5256,http://artefoto.co.kr/
아사달목,0.0,0건,리뷰 6,경기 평택시 중앙시장로8번길 10,(지번) 신장동 300-15,010-7477-4835,https://blog.naver.com/discast74
신라표구화랑,0.0,0건,리뷰 0,경기 부천시 부일로 303,(지번) 상동 317-8,032-664-9808,
데코리아,0.0,0건,리뷰 0,경기 안양시 동안구 관평로69번길 7-5,(지번) 귀인동 930-2,031-388-8778,
마인은혜도예공방,0.0,0건,리뷰 0,경기 안양시 만안구 박달로542번길 46,(지번) 안양동 908-39,031-657-2022,
강찬가죽공방,0.0,0건,리뷰 0,경기 구리시 안골로7번길 37,(지번) 교문동 729-1,010-6818-8970,
H컨템포러리,0.0,0건,리뷰 0,경기 성남시 분당구 운중로125번길 3-8,(지번) 운중동 981-6,010-6818-8970,
고고일러스트,0.0,0건,리뷰 0,경기 수원시 영통구 권선로882번길 107-44 101호,(지번) 반정동 606-2,연락처 없음,http://instagram.com/gogo_illust
나무수,0.0,0건,리뷰 3,경기 부천시 상일로145번길 34,(지번) 상동 424-10,070-8773-2963,https://namusoo.modoo.at/
갤러,0.0,0건,리뷰 22,경기 고양시 일산서구 대화로398번길 8-8 지하 1층,(지번) 대화동 2085,031-923-3726,
,D 목공방 비버우드 목공예,0.0,0건,리뷰 0,(지번) 대화동 2085,031-923-3726,https://cafe.naver.com/beaverwood
예인도예전시장,0.0,0건,리뷰 0,경기 여주시 북내면 강문로 142,(지번) 북내면 가정리 501-6,031-885-3580,
