공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
도예공방가림토,0.0,0건,리뷰 0,서울 관악구 남부순환로233길 16,(지번) 봉천동 1675-10,연락처 없음,
서울화랑,0.0,0건,리뷰 0,경기 안산시 단원구 당곡로 9 진양빌딩 1층 113호,(지번) 고잔동 530-3,031-482-9967,https://blog.naver.com/dhks00912
도빛공방 도,0.0,0건,리뷰 0,서울 구로구 구로중앙로22길 7,(지번) 구로동 442-210,02-839-2516,
홍아,0.0,0건,리뷰 0,서울 강동구 풍성로63길 53,(지번) 둔촌동 483-6,010-2204-9819,http://blog.naver.com/redgooseyoon
고씨네만두공방 ,5.0,1건,리뷰 2,tv소개,(지번) 둔촌동 483-6,010-2204-9819,http://kossinemandoo.com/
한들한들캔들공방,0.0,0건,리뷰 14,서울 강서구 공항대로 219,(지번) 마곡동 727-1135,연락처 없음,https://handlhandle.modoo.at/
필레더가죽공방,0.0,0건,리뷰 1,서울 구로구 고척로21가길 2 2층,(지번) 개봉동 97-6,연락처 없음,http://www.philleather.com/
종로가죽공방,5.0,1건,리뷰 0,서울 종로구 사직로8길 24 경희궁의 아침 2단지 418호,(지번) 내수동 71,070-4025-1789,http://www.jongrogb.com/
달빛공방,0.0,0건,리뷰 13,서울 영등포구 선유로24길 10 2층,(지번) 양평동1가 28-20,0507-1309-4957,http://blog.naver.com/rrndpr
사과나무,4.0,4건,리뷰 0,서울 송파구 중대로20길 14-1 1층,(지번) 가락동 154-6,연락처 없음,
휴도예유리공방 도,0.0,0건,리뷰 0,서울 송파구 송파대로37길 90 4층,(지번) 석촌동 241,연락처 없음,https://m.blog.naver.com/PostList.nhn?blogId=craftstudio_hue
아늑한공방,0.0,0건,리뷰 13,서울 서대문구 포방터길 23 1층,(지번) 홍제동 286-13,010-9845-0112,http://www.heimishworkshop.com/
유유공방 슬라임카,0.0,0건,리뷰 1,서울 광진구 천호대로117길 58,(지번) 중곡동 128-23,010-9845-0112,
로뎀공방,0.0,0건,리뷰 4,서울 강서구 공항대로 186 로뎀타워 616호,(지번) 마곡동 728-194,연락처 없음,http://blog.naver.com/victorymam/
봄날공방,0.0,0건,리뷰 1,서울 구로구 도림로 59,(지번) 구로동 1265,010-6617-7792,https://blog.naver.com/yuneeid
면역공방 가위바위보 명동,5.0,1건,리뷰 0,서울 중구 퇴계로20길 2 퍼시픽호텔 지하1층,(지번) 남산동2가 31-1,02-778-7766,http://rsp.alltheway.kr/
오찬석사,0.0,0건,리뷰 0,서울 영등포구 도림로128가길 13-2 2층,(지번) 문래동3가 54-35,010-4232-3697,http://ohchansuk.studio/
솔라앤공방,0.0,0건,리뷰 55,서울 강서구 마곡중앙6로 21 904호,(지번) 마곡동 727-1036,010-2890-0467,https://blog.naver.com/solanshop/
현대정치철학연구회,5.0,1건,리뷰 0,서울 마포구 와우산로17길 22 5층,(지번) 서교동 407-17,연락처 없음,http://www.space-x.co.kr/
알베,0.0,0건,리뷰 1,서울 송파구 송파대로43길 1 신공간빌딩 지하1층,(지번) 석촌동 288-19,010-2760-5827,http://www.alberi.co.kr/
아기자기도예공방 도,0.0,0건,리뷰 0,서울 구로구 고척로51길 4-1,(지번) 고척동 168-56,연락처 없음,
소곱,0.0,0건,리뷰 2,서울 노원구 공릉로43길 11,(지번) 공릉동 408,연락처 없음,
뜨개공방,0.0,0건,리뷰 0,서울 서초구 바우뫼로7길 27 동양상가 1층,(지번) 우면동 59,연락처 없음,
리엔공,5.0,2건,리뷰 7,서울 양천구 신월로22길 11 101호,(지번) 신월동 606-39,연락처 없음,https://link.inpock.co.kr/lianclass
형태공방 건축,0.0,0건,리뷰 0,서울 용산구 원효로 202,(지번) 원효로2가 16-2,연락처 없음,https://ateform.com/
서울컴퓨터자수,0.0,0건,리뷰 0,대전 동구 중교로 118,(지번) 원동 60-15,042-254-5555,http://www.seouljasu.com/
훈민정음가죽공방,0.0,0건,리뷰 0,서울 강북구 4.19로 20,(지번) 수유동 279-237,연락처 없음,
레이져공방 논현점,0.0,0건,리뷰 0,서울 강남구 강남대로126길 21,(지번) 논현동 140-17,연락처 없음,http://blog.naver.com/design4104
마미공방 ,0.0,0건,리뷰 1,서울 성북구 성북로8길 18-1,(지번) 성북동 183-28,연락처 없음,
하얀미소공방,0.0,0건,리뷰 1,서울 중랑구 용마산로125가길 33,(지번) 신내동 450-14,010-6668-5902,
쌀어묵공방 잠실리,4.5,2건,리뷰 1,서울 송파구 올림픽로 145,(지번) 잠실동 22-6,02-422-7883,http://byulchanga.com/
아이조은나무공,0.0,0건,리뷰 0,서울 성북구 장월로 77,(지번) 장위동 233-435,연락처 없음,
아크릴공방,0.0,0건,리뷰 0,서울 영등포구 도림로 423-1,(지번) 문래동2가 11-8,02-3667-4436,
예체르도예공방,0.0,0건,리뷰 0,서울 양천구 신목로6길 23,(지번) 신정동 117-33,02-2652-2708,
서울,0.0,0건,리뷰 0,대전 동구 대전로 730,(지번) 원동 96-35,042-282-7272,
족발공방,0.0,0건,리뷰 1,서울 강남구 삼성로95길 23,(지번) 삼성동 143-7,02-557-2914,
로뎀나무미싱공방,0.0,0건,리뷰 0,서울 노원구 중계로 162-11,(지번) 중계동 84-7,연락처 없음,https://blog.naver.com/eunjo6570
한샘가죽공방,0.0,1건,리뷰 0,서울 마포구 어울마당로 113 지하 1층,(지번) 동교동 163-5,02-334-8427,http://www.hsgajuk.com/
카페공,0.0,0건,리뷰 0,서울 강북구 삼양로27길 52 1층,(지번) 미아동 699-25,02-987-2019,
서플라,0.0,0건,리뷰 0,서울 성동구 성수일로 9,(지번) 성수동1가 656-98,연락처 없음,https://instagram.com/supply_seoul
수제어묵공방 ,0.0,0건,리뷰 0,서울 마포구 홍익로3길 39,(지번) 서교동 365-19,연락처 없음,
세컨홉가죽공방,0.0,0건,리뷰 2,서울 서초구 양재천로19길 11-3,(지번) 양재동 123-4,02-6080-7571,
나전칠기공방,0.0,0건,리뷰 0,서울 마포구 월드컵북로2길 33,(지번) 동교동 158-16,02-338-3634,
문화공방디케이비 광고기,5.0,1건,리뷰 0,서울 서초구 마방로6길 28 경일빌딩 4층,(지번) 양재동 257-5,02-595-6277,http://www.dkbart.com/
온새미로공방,0.0,0건,리뷰 6,서울 서대문구 모래내로 177 서대문종합사회복지관,(지번) 남가좌동 139-3,연락처 없음,http://blog.naver.com/sdmbokji-onsemiro
서울표구사,0.0,0건,리뷰 0,부산 금정구 부곡로 7-1,(지번) 부곡동 889-33,연락처 없음,
The Gift 나무공방,0.0,0건,리뷰 0,서울 서초구 방배로43길 37,(지번) 방배동 769-2,연락처 없음,https://www.instagram.com/the_gift_woodworking/
도예공방,0.0,0건,리뷰 0,서울 마포구 어울마당로3길 5,(지번) 합정동 356-9,연락처 없음,
체히 가죽공방,0.0,0건,리뷰 0,서울 동작구 동작대로15길 87,(지번) 사당동 1014,연락처 없음,
화이트노이,0.0,0건,리뷰 0,서울 서초구 방배로42길 31-3 지하1층,(지번) 방배동 13-7,연락처 없음,
볼링공방,0.0,0건,리뷰 0,서울 중랑구 동일로129길 35 1층 117호,(지번) 중화동 314-1,010-7279-2479,http://bowlroom.shop/
도예공방도도,0.0,0건,리뷰 0,서울 종로구 필운대로 26-6,(지번) 누하동 247,연락처 없음,
일마레도예공방,0.0,0건,리뷰 0,서울 송파구 백제고분로41길 6-63 우성빌딩 1층 103호,(지번) 송파동 25-16,연락처 없음,http://blog.naver.com/she9724
썬레이저공방 성수점,0.0,0건,리뷰 1,서울 성동구 연무장7길 12 세대빌딩 3층 303호,(지번) 성수동2가 315-70,연락처 없음,https://blog.naver.com/sunmarking
레온리테일창작공방키,0.0,0건,리뷰 0,서울 서초구 방배중앙로21길 46,(지번) 방배동 784,연락처 없음,
유브로가죽공방,0.0,0건,리뷰 0,서울 강북구 도봉로45길 27 1층,(지번) 미아동 309-20,연락처 없음,https://www.instagram.com/ubro_leather/
밀크공방,0.0,0건,리뷰 0,서울 광진구 아차산로 200 커먼그라운드 3층,(지번) 자양동 17-1,연락처 없음,
에디네맥주공방,0.0,0건,리뷰 0,서울 마포구 와우산로5길 17-1,(지번) 상수동 333-9,연락처 없음,https://www.instagram.com/eddies_brewingroom/
담담공방,0.0,0건,리뷰 0,서울 성동구 무학봉28길 9 창우빌딩 401호,(지번) 하왕십리동 966-16,070-7718-6169,http://blog.naver.com/fishfantasy
토토미도예공방,0.0,0건,리뷰 0,서울 동작구 신대방2길 13,(지번) 신대방동 618-3,070-7802-7941,
흥진윤민의원데이체험공방 ,0.0,0건,리뷰 0,서울 동대문구 약령서길 94,(지번) 제기동 887-143,연락처 없음,
소나무,0.0,0건,리뷰 0,서울 광진구 자양로 148,(지번) 구의동 251-21,연락처 없음,
라곰공방,5.0,1건,리뷰 1,서울 성동구 독서당로 267,(지번) 금호동4가 1032,010-3387-4533,https://www.instagram.com/lagom__2019/
가람작업실 라탄공방,0.0,0건,리뷰 0,서울 노원구 동일로184길 23 1층,(지번) 공릉동 513-66,010-3387-4533,http://www.instagram.com/garam_rattan
굿비어공방 맥,3.4,5건,리뷰 16,서울 용산구 녹사평대로40길 55-7,(지번) 이태원동 455-10,연락처 없음,http://cafe.daum.net/goodbeerlab
세겔라이오,5.0,2건,리뷰 0,서울 서대문구 연희로15길 31 지층,(지번) 연희동 124-44,연락처 없음,
찌,0.0,0건,리뷰 1,서울 서초구 방배중앙로 50,(지번) 방배동 931-27,02-582-8883,
서울자수,0.0,0건,리뷰 1,서울 종로구 종로5가 138,(지번) 방배동 931-27,연락처 없음,
이선명천연비누,0.0,0건,리뷰 0,서울 노원구 노원로 547,(지번) 상계동 694,연락처 없음,
서울창작예,5.0,2건,리뷰 7,서울 종로구 낙산길 29 1층,(지번) 동숭동 129-121,연락처 없음,
고씨네만,2.5,2건,리뷰 2,서울 서대문구 통일로 447,(지번) 홍제동 306-14,02-391-3448,
나무공방 ,0.0,0건,리뷰 0,서울 송파구 양재대로60길 5,(지번) 가락동 93-6,연락처 없음,http://blog.naver.com/dongsili
현악공방,0.0,0건,리뷰 0,서울 서초구 반포대로 7,(지번) 서초동 1463-18,02-597-0609,
루시디안 가죽공방,0.0,0건,리뷰 13,서울 강서구 공항대로 237 에이스타워마곡 2층 215호,(지번) 마곡동 727-1166,02-597-0609,http://lucidian.co.kr/
별난공방,0.0,0건,리뷰 0,서울 성북구 장월로8가길 46,(지번) 장위동 68-60,연락처 없음,
버블리러블리 천연비누공방,0.0,0건,리뷰 1,서울 송파구 가락동 142,(지번) 장위동 68-60,연락처 없음,
예훈피리공,0.0,0건,리뷰 3,서울 서초구 양재천로11길 7 일신빌딩 4층,(지번) 양재동 119-2,연락처 없음,https://blog.naver.com/yerim121552
그비누앤공방,0.0,0건,리뷰 0,서울 성북구 돌곶이로22길 60 1층,(지번) 석관동 194-2,연락처 없음,http://m.blog.naver.com/mercurykm
미고공방,5.0,1건,리뷰 0,서울 종로구 북촌로7길 3-11 1층,(지번) 가회동 153,연락처 없음,
도예공방화목토,0.0,0건,리뷰 0,서울 강동구 상암로63길 6-17,(지번) 명일동 185,02-429-0365,http://blog.naver.com/hwamokto
가죽공방 워니레더,0.0,0건,리뷰 1,서울 영등포구 국회대로29길 3 현대2차아파트상가 지하 1층 워니레더,(지번) 당산동4가 92,연락처 없음,https://blog.naver.com/kimsc0803
케이디가죽공방,0.0,0건,리뷰 1,서울 마포구 월드컵로1길 28 1층,(지번) 합정동 387-22,연락처 없음,http://keidstudio.com/
,"D 동양공방 미술,공예",0.0,0건,리뷰 0,(지번) 합정동 387-22,연락처 없음,https://blog.naver.com/qsdf1234
달별해커,5.0,1건,리뷰 1,서울 성북구 종암로21가길 19,(지번) 종암동 70-99,연락처 없음,
남송보석공예명인공방,0.0,0건,리뷰 1,서울 종로구 율곡로10길 82-2,(지번) 묘동 5,연락처 없음,
나무공방 삼구,0.0,0건,리뷰 0,서울 성북구 정릉로26길 6-23,(지번) 정릉동 463-6,010-4657-2000,
캐시미어손뜨개공방,0.0,0건,리뷰 0,서울 양천구 목동동로12길 57-1 2층,(지번) 목동 404-102,010-9436-5101,
강도공방,0.0,0건,리뷰 0,서울 강북구 삼양로124길 21 1층,(지번) 수유동 323-9,010-9436-5101,
성수동 가,0.0,0건,리뷰 0,서울 광진구 동일로2길 7,(지번) 자양동 206,연락처 없음,
가죽공방,0.0,0건,리뷰 0,서울 강서구 강서로33길 106,(지번) 화곡동 1043-32,010-7557-9052,
서울아트,0.0,0건,리뷰 0,대전 중구 중앙로16번길 18,(지번) 문화동 1-130,연락처 없음,
피어라,0.0,0건,리뷰 0,서울 성동구 마조로 60-1,(지번) 마장동 388,02-2296-7894,
미니어처공방,0.0,0건,리뷰 1,서울 노원구 중계로14나길 44 1층,(지번) 중계동 68-7,연락처 없음,https://blog.naver.com/shining_alice
구,0.0,0건,리뷰 0,서울 영등포구 영중로10길 12-1,(지번) 영등포동3가 7-31,연락처 없음,
가죽공방블로꼬,0.0,0건,리뷰 0,서울 성북구 동소문로 66 명인빌딩 4층,(지번) 동소문동3가 79,연락처 없음,http://blog.naver.com/bloccostudio
노엘라가죽공방,0.0,0건,리뷰 0,서울 동작구 신대방14길 5-1,(지번) 신대방동 601-79,연락처 없음,http://blog.naver.com/ellastore
손수작핸드메이드공방,0.0,0건,리뷰 0,서울 성북구 종암로5길 29,(지번) 종암동 34-6,연락처 없음,
도예공방,0.0,0건,리뷰 0,서울 강동구 동남로85길 48,(지번) 고덕동 535-7,연락처 없음,
도예공방토몽 도,0.0,0건,리뷰 0,서울 은평구 연서로11길 20-1,(지번) 구산동 18-24,연락처 없음,
구름공방 호,0.0,0건,리뷰 0,서울 송파구 가락로28길 5,(지번) 송파동 150-1,연락처 없음,
공방,0.0,0건,리뷰 0,서울 구로구 경인로59길 7 신도림6차 e-편한세상 상가동 1층 101호,(지번) 신도림동 648,연락처 없음,
토닥토닥공방,0.0,0건,리뷰 4,서울 노원구 한글비석로 571,(지번) 상계동 666-2,070-8953-8534,https://blog.naver.com/buy1986
달그락공방,0.0,0건,리뷰 0,서울 동대문구 장한로28길 12,(지번) 장안동 308-7,02-2245-1046,
아이브가죽공방,5.0,1건,리뷰 0,서울 용산구 신흥로 97-4,(지번) 용산동2가 1-506,010-4040-8834,http://ive1972.com/
HMoon 주얼리공방,0.0,0건,리뷰 1,서울 마포구 신촌로2안길 20,(지번) 동교동 176-20,02-332-0961,http://blog.naver.com/hmoon2016
엘리의비누공방,5.0,1건,리뷰 0,서울 중구 을지로 202-1 4층 5109 매장 내,(지번) 을지로5가 270-7,02-332-0961,
가죽공방하,0.0,0건,리뷰 3,서울 금천구 시흥대로 291 금천롯데캐슬골드파크3차 상가310동 203호,(지번) 독산동 1155,연락처 없음,https://www.instagram.com/by_hamade/
면역공,0.0,0건,리뷰 0,서울 강남구 언주로 118 우성캐릭터199 지하1층 제2-1호,(지번) 도곡동 467-24,02-576-7753,
나래도자기공방,0.0,0건,리뷰 0,서울 영등포구 가마산로65길 8 지하1층,(지번) 신길동 319-9,0508-5044-5600,http://blog.naver.com/narae_studio
꼼지락자수공방,0.0,0건,리뷰 0,서울 강동구 성안로3길 19,(지번) 성내동 469,070-4205-2489,
제이씨가죽공방,3.0,1건,리뷰 0,서울 성동구 한림말3길 14 2층,(지번) 옥수동 362-3,070-4064-8830,
레이커피공방 ,0.0,0건,리뷰 0,서울 광진구 면목로 174 3층 301호,(지번) 중곡동 198-4,070-4064-8830,
르호봇 천연 화장품 비누 ,5.0,1건,리뷰 0,서울 도봉구 해등로 190 신원 2차 아파트 상가 144호,(지번) 쌍문동 723,02-993-9088,http://cafe.naver.com/hohosoap
소현초콜릿,0.0,0건,리뷰 0,서울 강남구 논현로67길 32,(지번) 역삼동 792-48,연락처 없음,
