공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
허들링세라믹스튜디오,5.0,1건,리뷰 2,인천 부평구 길주로585번길 8-2 1층,(지번) 갈산동 395,070-7857-1001,http://www.huddling.kr/
평강도요,0.0,0건,리뷰 2,경기 이천시 신둔면 도자예술로6번길 106,(지번) 신둔면 고척리 635-1,연락처 없음,
경은도예,5.0,1건,리뷰 5,경기 수원시 권선구 여기산로 18 1층,(지번) 서둔동 260-18,010-6220-7048,https://blog.naver.com/qw4430
스튜디오일라이,5.0,1건,리뷰 3,경기 수원시 영통구 신원로294번길 40-7,(지번) 원천동 353-28,010-9991-8905,https://www.instagram.com/studio_eli__/
작은클레이,0.0,0건,리뷰 12,서울 송파구 오금로38가길 7 지하1층,(지번) 가락동 158-47,010-9991-8905,https://jaceunclay.modoo.at/
도손도손,0.0,0건,리뷰 1,경기 시흥시 은행로 180,(지번) 대야동 582-7,031-313-7142,https://blog.naver.com/butimom3/
클라리다드세라믹스튜디오,0.0,0건,리뷰 3,서울 영등포구 도림로 485-1,(지번) 문래동4가 8-2,연락처 없음,https://blog.naver.com/claridad9/
온자기,0.0,0건,리뷰 2,경기 포천시 소흘읍 태봉로 157 태봉마을주공3단지아파트상가 2층 205호,(지번) 소흘읍 송우리 727-2,연락처 없음,https://blog.naver.com/joseogyeong
쉬즈웰,0.0,0건,리뷰 3,인천 중구 차이나타운로52번길 6,(지번) 북성동2가 10-27,연락처 없음,
라온아뜰리에,0.0,0건,리뷰 2,부산 금정구 중앙대로 2084 지하 1층,(지번) 남산동 51-6,연락처 없음,http://blog.naver.com/ljustory
모들리도예공방,0.0,0건,리뷰 2,부산 금정구 금강로 429-1,(지번) 구서동 413-27,연락처 없음,https://blog.naver.com/y_yseullll
마타나,0.0,0건,리뷰 1,충북 청주시 청원구 오창읍 원리여천길 156,(지번) 오창읍 원리 55,010-6787-7793,https://www.instagram.com/matana_story/
다릇한세상,0.0,0건,리뷰 1,경기 용인시 기흥구 사은로126번길 29-1,(지번) 보라동 167,031-281-8655,
,"D 오후 미술,공예",0.0,0건,리뷰 0,(지번) 보라동 167,031-281-8655,http://blog.naver.com/totoco82
세라믹요니하스튜디오,0.0,0건,리뷰 1,경남 양산시 중앙로 133 2층 청년몰,(지번) 중부동 423-8,031-281-8655,https://blog.naver.com/yony_ha/
흙소리,0.0,0건,리뷰 1,서울 중랑구 봉화산로53길 23,(지번) 신내동 401,010-9153-6137,
수담,0.0,0건,리뷰 3,경기 용인시 기흥구 서천동로43번길 9-1,(지번) 서천동 778-5,연락처 없음,
담다도예공방,0.0,0건,리뷰 1,서울 노원구 동일로174길 17-5 1층,(지번) 공릉동 621-14,연락처 없음,https://www.instagram.com/damda.ceramic/
나담상점,0.0,0건,리뷰 1,울산 중구 신기9길 26,(지번) 태화동 452-1,연락처 없음,https://blog.naver.com/gysk5391/
무채색공간,0.0,0건,리뷰 5,경기 화성시 정남면 서봉로1028번길 13 1층,(지번) 정남면 신리 152-4,연락처 없음,https://blog.naver.com/tonedownplace/
예빈아트,0.0,0건,리뷰 1,경북 안동시 경동로 999-14,(지번) 용상동 578,연락처 없음,https://www.instagram.com/yebinart/
도손도손,2.5,2건,리뷰 9,경기 수원시 장안구 금당로 61,(지번) 조원동 866-5,031-308-7147,
여나씨그릇,0.0,0건,리뷰 0,경기 김포시 초당로16번길 86-4,(지번) 장기동 2041-3,031-990-3489,
도요새 세라믹 샵앤스튜디오,0.0,0건,리뷰 4,서울 송파구 백제고분로42길 32 101호,(지번) 송파동 93-5,070-4641-9018,http://smartstore.naver.com/doyoce_sangjeom
그루의그릇,5.0,6건,리뷰 1,서울 성동구 아차산로1길 13-1 1층,(지번) 성수동1가 656-702,070-8959-3000,http://am7pm5.modoo.at/
스토리큐브,0.0,0건,리뷰 1,경기 이천시 신둔면 도자예술로99번길 65,(지번) 신둔면 고척리 593-3,010-6245-7051,https://www.instagram.com/story_cube100/
도자숲,0.0,0건,리뷰 3,경기 김포시 하성면 하성로656번길 22,(지번) 하성면 양택리 288-2,010-6245-7051,https://blog.naver.com/doja_soop
오씨티스튜디오,0.0,0건,리뷰 2,부산 기장군 정관읍 달산4길 37-32,(지번) 정관읍 달산리 1000-5,연락처 없음,https://blog.naver.com/wlals2195/
,"D 테이블아트 미술,공예",0.0,0건,리뷰 15,(지번) 정관읍 달산리 1000-5,연락처 없음,http://www.tableart.co.kr/
옐로우서브마린,0.0,0건,리뷰 1,전북 군산시 구영5길 96,(지번) 영화동 23-11,연락처 없음,http://yellowsubmarine7.modoo.at/
디오니소스의흙,0.0,0건,리뷰 1,인천 미추홀구 참외전로 286-3 1층,(지번) 숭의동 124-148,010-2830-2015,http://www.dionysos-ceramic.com/
아틀리에 은유,4.0,2건,리뷰 75,부산 기장군 일광면 곡천길 352,(지번) 일광면 용천리 503,010-2830-2015,http://www.eunyuje.com/
포슬린페인팅 안락,0.0,0건,리뷰 0,부산 동래구 충렬대로 450 우일빌딩 1층,(지번) 안락동 258-8,010-2830-2015,http://anlakporcelain.com/
슈룹도예,0.0,0건,리뷰 1,충북 청주시 흥덕구 사운로249번길 13-10 1층 103호,(지번) 운천동 704,연락처 없음,http://cafe.daum.net/syurup
세라워크 사등점,0.0,0건,리뷰 0,경남 거제시 사등면 성포로 105,(지번) 사등면 성포리 372-9,055-637-2014,
혜정도요,0.0,0건,리뷰 2,경기 용인시 수지구 신봉1로 435-13,(지번) 신봉동 765-4,연락처 없음,http://blog.naver.com/stella634
클레이후드,5.0,1건,리뷰 0,서울 마포구 월드컵로8길 63,(지번) 서교동 482-8,연락처 없음,https://instagram.com/clayhood.seogyo
히흣,0.0,0건,리뷰 0,충남 천안시 동남구 대흥로 323,(지번) 성황동 11-10,041-557-3422,https://www.instagram.com/heehut/
헨세라믹,0.0,0건,리뷰 2,서울 노원구 덕릉로 804 408호,(지번) 상계동 108-1,연락처 없음,https://www.instagram.com/hen_ceramics/
이천세계도자센터 세라피아 도,3.8,4건,리뷰 13,경기 이천시 경충대로2697번길 263,(지번) 관고동 435-1,031-631-6501,https://www.kocef.org/
그리다널,0.0,0건,리뷰 0,서울 종로구 북촌로6길 13-4 1층,(지번) 가회동 191,070-7798-1500,http://www.instagram.com/greedanull_studio
라온,0.0,0건,리뷰 1,경기 광명시 구름산로48번길 10,(지번) 하안동 242-5,연락처 없음,
소수,0.0,0건,리뷰 2,인천 남동구 문화서로4번길 35-8,(지번) 구월동 1402-8,연락처 없음,
,"D 스튜디오모든가든 미술,공예",0.0,0건,리뷰 4,(지번) 구월동 1402-8,연락처 없음,http://blog.naver.com/andymin26/
창작연구소쓸모,0.0,0건,리뷰 2,서울 강남구 양재천로 183,(지번) 도곡동 454-16,02-578-5827,http://blog.naver.com/jeo369/
끄레아,0.0,0건,리뷰 1,경기 연천군 연천읍 상합길 17,(지번) 연천읍 상리 475-5,031-834-7301,http://blog.naver.com/gain012854
클레이찬,0.0,0건,리뷰 0,경기 고양시 일산동구 중앙로1261번길 19,(지번) 장항동 857,연락처 없음,
소예공,5.0,2건,리뷰 1,경기 고양시 일산동구 숲속마을1로48번길 50,(지번) 풍동 1297-5,070-7797-4284,http://storefarm.naver.com/soyegong
루미에셀,5.0,1건,리뷰 0,서울 노원구 중계로 164 지하1층,(지번) 중계동 84-44,02-930-7710,https://lumieretsel.modoo.at/
오렌지스타,0.0,0건,리뷰 0,경기 부천시 호현로 416-1,(지번) 소사본동 175-25,032-342-9392,http://blog.naver.com/5rangestar
예하도예,5.0,2건,리뷰 1,서울 종로구 인사동12길 10,(지번) 관훈동 55-1,02-722-3618,
혜이스튜디오,0.0,0건,리뷰 17,서울 강서구 마곡중앙로 171 마곡나루역 프라이빗타워2차 12층 1202호,(지번) 마곡동 288-4,02-722-3618,http://blog.naver.com/hyye_
202작업실,0.0,0건,리뷰 1,서울 동대문구 한천로 38,(지번) 장안동 237-38,연락처 없음,
아뜰리에드세라믹,5.0,1건,리뷰 4,서울 강서구 공항대로39길 100 상가 204호,(지번) 등촌동 694,연락처 없음,https://instagram.com/atelier_cera/
무드세라,0.0,0건,리뷰 5,경기 하남시 미사강변북로30번길 33 1층,(지번) 망월동 1008-7,연락처 없음,
려우도예원,0.0,0건,리뷰 1,강원 춘천시 신동면 김유정로 1430-14,(지번) 신동면 증리 915-2,010-5653-4487,http://www.xn--hn2b29x.com/
아코핸즈,0.0,0건,리뷰 1,서울 광진구 능동로15길 22,(지번) 화양동 529,연락처 없음,http://blog.naver.com/worth33
아코하루,3.0,2건,리뷰 1,제주특별자치도 제주시 매촌2길 80,(지번) 도련일동 1731-13,연락처 없음,
,"D 조은쉼 미술,공예",0.0,0건,리뷰 0,(지번) 도련일동 1731-13,연락처 없음,https://www.choeun-shiwm.com/
섬돌,0.0,0건,리뷰 1,경기 고양시 일산서구 강선로 137,(지번) 일산동 1086,연락처 없음,
퀸즈아틀리에,0.0,0건,리뷰 0,서울 마포구 독막로 43-1 2층,(지번) 합정동 411-14,02-718-5991,http://www.queensatelier.com/
웅천도요지전,5.0,1건,리뷰 3,경남 창원시 진해구 두동도요로 198,(지번) 두동 24,02-718-5991,https://www.changwon.go.kr/depart/contents.do?mId=0313010000
아월도예공방,0.0,0건,리뷰 4,경기 성남시 수정구 위례순환로4길 7 지하1층,(지번) 창곡동 522-1,연락처 없음,https://blog.naver.com/ourr_ceramic
씨오공방,0.0,0건,리뷰 1,서울 마포구 양화로6길 99 3층,(지번) 서교동 402-3,연락처 없음,https://blog.naver.com/c5ceramic/
공간인테리어,0.0,0건,리뷰 0,경기 안양시 만안구 안양로323번길 19,(지번) 안양동 1195-63,010-9261-4461,
맘인더가,3.0,2건,리뷰 20,강원 춘천시 신북읍 배후령1길 70,(지번) 신북읍 천전리 545-2,070-4179-3564,http://mominthegarden.modoo.at/
갤러리딥,0.0,0건,리뷰 0,경기 의정부시 장곡로628번길 10,(지번) 신곡동 765-2,연락처 없음,
채운도자,0.0,0건,리뷰 1,경기 성남시 분당구 돌마로 80,(지번) 구미동 24-1,연락처 없음,
기찻길옆 유쾌한동산마,4.7,3건,리뷰 1,부산 동래구 충렬대로348번길 66,(지번) 낙민동 20-43,051-555-7783,https://dongsanmaeul.modoo.at/
인사동갤러리,0.0,0건,리뷰 0,전남 목포시 산정로 188,(지번) 산정동 1040-219,연락처 없음,
청춘카페 마곡,0.0,0건,리뷰 5,충남 공주시 당간지주길 4,(지번) 반죽동 260-5,연락처 없음,
르포티에 ,0.0,0건,리뷰 14,경기 화성시 동탄순환대로3가길 13 -1층,(지번) 송동 711-3,연락처 없음,https://blog.naver.com/lmwpjh
아눔아트센,5.0,1건,리뷰 5,경기 파주시 문발로 435,(지번) 신촌동 736-1,031-955-9449,http://anum.modoo.at/
,D 도손도손 판교점 카페,4.0,4건,리뷰 10,(지번) 신촌동 736-1,031-955-9449,
아이아트,0.0,0건,리뷰 0,제주특별자치도 제주시 고마로15길 4,(지번) 일도2동 377,연락처 없음,
나우도,5.0,1건,리뷰 2,전남 순천시 상사호길 48,(지번) 덕월동 905,연락처 없음,https://blog.naver.com/nowceramic
,0.0,0건,리뷰 2,충남 천안시 동남구 목천읍 목천안터1길 77-6 1층,(지번) 목천읍 신계리 250-1,070-8825-6129,
카페,4.5,2건,리뷰 4,강원 춘천시 춘주로92번길 9-4 1층,(지번) 온의동 543-1,070-8825-6129,http://www.instagram.com/cafe_pottily
일오스튜디,0.0,0건,리뷰 2,경기 이천시 증신로 39,(지번) 갈산동 704-3,070-8825-6129,https://15studio.modoo.at/
,0.0,0건,리뷰 2,경남 통영시 미나리길 53,(지번) 무전동 979-13,연락처 없음,
로제포슬린갤러리카페,0.0,0건,리뷰 6,인천 남동구 성말로53번길 9-11 1층,(지번) 구월동 1164-17,032-834-7456,https://porcelinrose.blog.me/
갤러리메,0.0,0건,리뷰 1,경기 이천시 신둔면 도자예술로62번길 113-30,(지번) 신둔면 고척리 571-4,031-631-6840,
지혜진ART,0.0,0건,리뷰 1,경기 수원시 영통구 매봉로35번길 14,(지번) 매탄동 1205-6,032-564-3865,
구을공방,0.0,0건,리뷰 2,경기 이천시 신둔면 도자예술로5번길 28,(지번) 신둔면 고척리 607-9,연락처 없음,
담다-DamDa,0.0,0건,리뷰 0,경기 광명시 디지털로 24 종합상가동 지1층 135호,(지번) 철산동 637,010-6286-0097,https://blog.naver.com/aga1534
