공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
보석십자수 성산지점,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 동류암로39번길 3,(지번) 성산읍 고성리 2747-18,연락처 없음,
귤림공방,5.0,1건,리뷰 0,제주특별자치도 서귀포시 효돈로123번길 21-1,(지번) 신효동 620,연락처 없음,http://blog.naver.com/gyullim_gongbang
투비공방,0.0,0건,리뷰 1,제주특별자치도 제주시 조천읍 함와로 566-29 스위스마을 210동,(지번) 조천읍 와산리 1559-1,연락처 없음,
삼다민속,0.0,0건,리뷰 0,제주특별자치도 제주시 해안동 2101,,연락처 없음,
펜클럽,0.0,0건,리뷰 0,제주특별자치도 제주시 관덕로6길 20 2층,(지번) 삼도이동 140,연락처 없음,
공방노나메,5.0,2건,리뷰 0,제주특별자치도 서귀포시 대정읍 형제해안로 258,(지번) 대정읍 상모리 77-1,연락처 없음,
탐라표류기,0.0,0건,리뷰 0,제주특별자치도 제주시 한경면 저지12길 3,(지번) 한경면 저지리 산 13-12,연락처 없음,http://tamnaboat.tistory.com/
서울수예,0.0,0건,리뷰 0,제주특별자치도 제주시 동문로4길 13,(지번) 일도일동 1103-7,064-712-7576(팩스),
곱들락 제주 핸드메이드,0.0,0건,리뷰 0,제주특별자치도 제주시 천수로9길 10,(지번) 일도이동 408,064-900-2641,
근화공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 솔동산로 6-1,(지번) 서귀동 584-3,064-732-2493,
비바글라스,0.0,0건,리뷰 0,제주특별자치도 서귀포시 쇠소깍로 151-8,(지번) 하효동 999,010-4587-5535,https://instagram.com/viva_glasss
보르미아트,0.0,0건,리뷰 0,제주특별자치도 제주시 구남동6길 31,(지번) 이도이동 2013,연락처 없음,
수에룬,0.0,0건,리뷰 0,제주특별자치도 제주시 연삼로 465,(지번) 이도이동 388-2,연락처 없음,http://suelun.co.kr/
제주,5.0,1건,리뷰 0,제주특별자치도 제주시 애월읍 납읍동3길 16-20,(지번) 애월읍 납읍리 1935,010-3692-1225,
파트론센터,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 217 제주벤처마루 4층,(지번) 이도2동 1176-67,064-757-7720,http://patron.center/
야소미술,0.0,0건,리뷰 0,제주특별자치도 제주시 연화로2길 17-7 2층,(지번) 연동 1515-3,연락처 없음,
,"D 소소 미술,공예",0.0,0건,리뷰 0,(지번) 연동 1515-3,연락처 없음,http://www.instagram.com/scent_soso
신용공예사,0.0,0건,리뷰 0,제주특별자치도 서귀포시 토평서로11번길 150,(지번) 동홍동 774-3,064-755-6264,
화우 포슬린,0.0,0건,리뷰 0,제주특별자치도 제주시 월구길 34 1층,(지번) 오라삼동 2330-8,064-755-6264,http://www.hwawooporcelain.com/
중앙초상화실,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 85,(지번) 이도1동 1469-2,064-752-7255,
리디아공방,0.0,0건,리뷰 0,제주특별자치도 제주시 남광로 220,(지번) 건입동 46-1,064-747-8360,
옐로우아트스,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 귀덕7길 5,(지번) 한림읍 귀덕리 3118,연락처 없음,
바농그림,0.0,0건,리뷰 0,제주특별자치도 제주시 관덕로6길 20,(지번) 삼도2동 140,연락처 없음,
쵸니네,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 형제해안로 272,(지번) 대정읍 상모리 87-2,연락처 없음,
싯딤나무공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 일주동로 5111,(지번) 성산읍 신산리 1038-6,064-782-7552,
예원공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동홍중앙로66번길 4-3,(지번) 동홍동 436-2,070-8802-1255,
손끝세상,0.0,0건,리뷰 0,제주특별자치도 제주시 우정로15길 12,(지번) 외도일동 560-2,연락처 없음,
은로아트센터,0.0,0건,리뷰 0,제주특별자치도 제주시 신산로9길 50,(지번) 일도2동 319-4,연락처 없음,
아뜰리에말렌,0.0,0건,리뷰 0,제주특별자치도 제주시 한경면 고조로 295,(지번) 한경면 조수리 2876-2,연락처 없음,http://blog.naver.com/atelier_malen
종이접기영재교실 제주이도지부,0.0,0건,리뷰 0,제주특별자치도 제주시 동광로1길 11,(지번) 이도1동 1259-1,070-8147-9312,
바다쓰기,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 예원로 30,(지번) 애월읍 수산리 402-1,010-9074-2781,http://usingsea.modoo.at/
,"D 도레맘 (doremom) 미술,공예",0.0,0건,리뷰 0,(지번) 애월읍 수산리 402-1,010-9074-2781,
라벨르슈,0.0,0건,리뷰 0,제주특별자치도 제주시 서해안로 162,(지번) 도두일동 2625,연락처 없음,
가마앤조이,0.0,0건,리뷰 0,제주특별자치도 제주시 관덕로6길 13,(지번) 삼도2동 108-27,064-752-2750,http://d22750d.allthru.kr/
소나이,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동부로 24 1층,(지번) 서귀동 224-10,연락처 없음,
시사랑,0.0,0건,리뷰 0,제주특별자치도 제주시 중앙로 104,(지번) 삼도이동 214,연락처 없음,
모네의미술,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 상모대서로 7,(지번) 대정읍 상모리 3868-2,연락처 없음,
천연상회,0.0,0건,리뷰 0,제주특별자치도 제주시 노형동 1281-9,(지번) 대정읍 상모리 3868-2,연락처 없음,
석화아뜰리에,0.0,0건,리뷰 0,제주특별자치도 서귀포시 토평로50번길 23,(지번) 토평동 1281,연락처 없음,
그레이트 윗치 (Great witch),0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 에듀시티로50번길 33,(지번) 대정읍 보성리 2396,연락처 없음,
프리마베라,0.0,0건,리뷰 0,제주특별자치도 제주시 해안마을14길 13,(지번) 해안동 1340-23,연락처 없음,https://www.instagram.com/lovelybom21
신샘공방,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 수산4길 61,(지번) 애월읍 수산리 944-1,연락처 없음,http://blog.naver.com/ekdmatls
광복쟁이여우비,0.0,0건,리뷰 0,제주특별자치도 제주시 관덕로8길 40-1,(지번) 삼도2동 193-2,연락처 없음,
안길9공방,0.0,0건,리뷰 0,제주특별자치도 제주시 광평안길 9,(지번) 노형동 2944,연락처 없음,
스토리인공방,0.0,0건,리뷰 0,제주특별자치도 제주시 연삼로 454 2층,(지번) 이도이동 397-5,010-2438-7499,http://harangcalli.modoo.at/
토담토담공방,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 하귀로23길 12-1,(지번) 애월읍 하귀2리 1905-2,010-2438-7499,
꼬맹이 펠트,0.0,0건,리뷰 0,제주특별자치도 제주시 설촌로 15,(지번) 삼양이동 2021,064-724-2478,
흙빚는도원,0.0,0건,리뷰 0,제주특별자치도 제주시 서광로32길 27-3 1층,(지번) 이도2동 1767-20,연락처 없음,http://dowon.poko.kr/
공방 핸드메이드,0.0,0건,리뷰 0,제주특별자치도 서귀포시 이중섭로 26-1,(지번) 서귀동 511-3,연락처 없음,
은로아트,0.0,0건,리뷰 0,제주특별자치도 제주시 전농로 20,(지번) 삼도1동 498-4,064-722-1085,
오드리공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 홍중로27번길 1,(지번) 서홍동 377,연락처 없음,
시선이머무는공방,0.0,0건,리뷰 0,제주특별자치도 서귀포시 516로 463,(지번) 상효동 1288-5,064-732-2511,
아이스제,0.0,0건,리뷰 0,제주특별자치도 제주시 동광로9길 5,(지번) 이도1동 1245-1,연락처 없음,
아트스페이스산,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 양천못길 5 1층,(지번) 조천읍 조천리 1829-23,연락처 없음,http://blog.naver.com/artist_ks
루이공방,0.0,0건,리뷰 0,제주특별자치도 제주시 한북로 163,(지번) 오등동 460-2,연락처 없음,
이레아트,0.0,0건,리뷰 0,제주특별자치도 제주시 동광로17길 5,(지번) 일도2동 359,연락처 없음,
인중,0.0,0건,리뷰 0,제주특별자치도 서귀포시 남원읍 태위로 639,(지번) 남원읍 남원리 1343-3,연락처 없음,http://www.instagram.com/saramingaundezhong
NOLDA,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 상가북6길 7,(지번) 애월읍 상가리 1230,연락처 없음,
단미아트,0.0,0건,리뷰 0,제주특별자치도 서귀포시 중앙로 111,(지번) 서홍동 397-99,연락처 없음,
러브클레이,0.0,0건,리뷰 0,제주특별자치도 서귀포시 문부로 34,(지번) 동홍동 410-2,070-4130-3416,
인티마스튜디오,0.0,0건,리뷰 0,제주특별자치도 제주시 연화로2길 8 1층,(지번) 연동 1527-3,연락처 없음,http://www.intima.co.kr/
,"D 천예 미술,공예",0.0,0건,리뷰 0,(지번) 연동 1527-3,연락처 없음,
큐티컨츄리,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동홍중앙로66번길 36-9,(지번) 동홍동 419-9,064-762-0721,
광어공방 ,4.9,8건,리뷰 33,제주특별자치도 제주시 노형6길 20,(지번) 노형동 3799-5,064-762-0721,http://www.instagram.com/kwon566
머리,4.0,3건,리뷰 0,제주특별자치도 제주시 아연로 149,(지번) 오라이동 793-1,064-762-0721,
커피공,3.6,10건,리뷰 9,제주특별자치도 제주시 조천읍 선진길 88,(지번) 조천읍 선흘리 469-8,064-762-0721,
"제주사진공방 사진관,",5.0,37건,리뷰 0,제주특별자치도 제주시 연신로 78 A동 지하,(지번) 이도이동 1951-9,064-762-0721,http://xn--ob0b910a7ldutj95al8a.kr/
토끼떡공,4.7,6건,리뷰 3,제주특별자치도 서귀포시 일주서로 1290,(지번) 상예동 4640-3,064-762-0721,https://www.instagram.com/rabbit_ricecake
서양국,4.3,18건,리뷰 10,제주특별자치도 서귀포시 태평로371번길 32 1층,(지번) 서귀동 510,064-762-0721,
제주가,0.0,0건,리뷰 0,제주특별자치도 제주시 동화로 76,(지번) 화북이동 829-1,064-702-0999,http://www.nangsarang.com/
휴도자기공방카,5.0,1건,리뷰 3,제주특별자치도 서귀포시 대정읍 영어도시로 70,(지번) 대정읍 구억리 1018-3,064-792-0620,
광어공방,4.3,3건,리뷰 1,제주특별자치도 제주시 신설로2길 1-3,(지번) 이도이동 1970-18,064-792-0620,
토예랑도자기공방 도,5.0,3건,리뷰 2,제주특별자치도 제주시 애월읍 고하상로 104,(지번) 애월읍 하가리 1365-6,064-792-0620,http://blog.naver.com/toyerangdoye
제주해바라기카,4.5,6건,리뷰 0,제주특별자치도 제주시 조천읍 일주동로 1584 1층,(지번) 조천읍 북촌리 362,064-792-0620,https://blog.naver.com/smorry1203
그림공,0.0,0건,리뷰 0,제주특별자치도 제주시 신산로15길 36,(지번) 일도2동 360,064-723-3525,
틀가구공방 ,5.0,1건,리뷰 0,제주특별자치도 제주시 명림로 10-4,(지번) 봉개동 603-3,연락처 없음,
선흘공,0.0,0건,리뷰 0,제주특별자치도 제주시 남광북3길 11 지층,(지번) 이도이동 1067-11,연락처 없음,
미라인N네일,0.0,0건,리뷰 0,제주특별자치도 제주시 서광로 288,(지번) 이도2동 1776-3,연락처 없음,
효경공,0.0,0건,리뷰 0,제주특별자치도 제주시 월랑로4길 42,(지번) 노형동 1273-2,064-748-2658,
더와이공방 ,0.0,0건,리뷰 0,제주특별자치도 제주시 구남로6길 25,(지번) 이도이동 2002-10,064-758-0625,
포서네귤체험농장앤,0.0,0건,리뷰 0,제주특별자치도 서귀포시 남원읍 태수로70번길 27,(지번) 남원읍 태흥리 822,연락처 없음,
M&Z나,0.0,0건,리뷰 0,제주특별자치도 제주시 도령북길 8,(지번) 연동 2315-3,064-745-1214,
저지도예공방,5.0,1건,리뷰 0,제주특별자치도 제주시 한경면 저지4길 33,(지번) 한경면 저지리 1593,064-745-1214,
둘이,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 신흥로2길 20-4,(지번) 조천읍 신흥리 55-1,연락처 없음,
해,0.0,0건,리뷰 0,제주특별자치도 제주시 동광로1길 25,(지번) 이도일동 1260-36,064-757-7257,
가는길에공방,5.0,2건,리뷰 0,제주특별자치도 제주시 동문로4길 14,(지번) 일도일동 1144-1,064-757-7257,http://ganeungil.cityfood.co.kr/
진선,0.0,0건,리뷰 0,제주특별자치도 제주시 서광로13길 22,(지번) 삼도1동 523,064-758-1924,
애월화가 그림공,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 하소로 684-6,(지번) 애월읍 유수암리 2693,010-5100-1518,https://band.us/@jejuart
토끼네공방 ,0.0,0건,리뷰 0,제주특별자치도 제주시 아연로 295-1,(지번) 오등동 1692-10,연락처 없음,
반쪽이공방,0.0,0건,리뷰 0,제주특별자치도 제주시 서광로25길 19,(지번) 삼도일동 557,064-746-4580,
강정효사,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 고성10길 11,(지번) 애월읍 광령리 3989-2,연락처 없음,
,D 차걸신찻집 전통찻집,5.0,1건,리뷰 0,(지번) 애월읍 광령리 3989-2,연락처 없음,https://www.instagram.com/chaqishen
모리가,0.0,0건,리뷰 2,제주특별자치도 서귀포시 효돈순환로 7-7,(지번) 신효동 651-19,연락처 없음,https://blog.naver.com/mory_jejuisland
홍춘열퀼트카페공방 ,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 혼인지로 4,(지번) 성산읍 온평리 518-1,064-755-0357,
중섭문화공방,5.0,3건,리뷰 0,제주특별자치도 서귀포시 이중섭로 26,(지번) 서귀동 511-5,연락처 없음,
탱크공,0.0,0건,리뷰 0,제주특별자치도 제주시 구좌읍 덕평로 383,(지번) 구좌읍 덕천리 261,연락처 없음,
제주공방,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 하귀로15길 25,(지번) 애월읍 하귀1리 666-1,연락처 없음,
ok,0.0,0건,리뷰 0,제주특별자치도 제주시 남광로 75,(지번) 이도2동 439-12,064-752-5772,
휴도예공방 ,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 영어도시로 70,(지번) 대정읍 구억리 1018-3,연락처 없음,
수정공,0.0,0건,리뷰 0,제주특별자치도 제주시 서사로14길 13,(지번) 삼도일동 527-3,연락처 없음,
"마린사진공방 사진관,",0.0,0건,리뷰 0,제주특별자치도 제주시 은수길 69,(지번) 연동 1320,연락처 없음,https://www.instagram.com/photobymarin/
하하공,0.0,0건,리뷰 0,제주특별자치도 제주시 한림읍 한림중앙로 113,(지번) 한림읍 동명리 1540-6,연락처 없음,
함지박한지공예방&천연염,0.0,0건,리뷰 0,제주특별자치도 제주시 조천읍 신촌북3길 27,(지번) 조천읍 신촌리 2358-1,064-782-9678,
손사랑공,0.0,0건,리뷰 0,제주특별자치도 제주시 신대로12길 51,(지번) 연동 272-33,연락처 없음,
금,0.0,0건,리뷰 0,제주특별자치도 서귀포시 성산읍 동류암로39번길 3,(지번) 성산읍 고성리 2747-18,064-782-4338,
지우한,0.0,0건,리뷰 0,제주특별자치도 제주시 승천로2길 17,(지번) 이도2동 1071-3,연락처 없음,
,D 김태연 천연염색공방 의류판매,0.0,0건,리뷰 0,(지번) 이도2동 1071-3,연락처 없음,
크,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 하귀10길 11-12,(지번) 애월읍 하귀1리 520,연락처 없음,
숲속나무공,0.0,0건,리뷰 0,제주특별자치도 제주시 애월읍 유소길 34,(지번) 애월읍 유수암리 2440-1,연락처 없음,
륜공,0.0,0건,리뷰 0,제주특별자치도 제주시 지석14길 4,(지번) 삼양이동 2180-11,연락처 없음,
제주민속촌서각공,0.0,0건,리뷰 0,제주특별자치도 서귀포시 표선면 민속해안로 631-34,(지번) 표선면 표선리 40-1,연락처 없음,
흙토야도예공,0.0,0건,리뷰 0,제주특별자치도 제주시 어영길 45-6,(지번) 용담삼동 1129-2,연락처 없음,
동헌(東軒)공,0.0,0건,리뷰 0,제주특별자치도 제주시 월산남길 5,(지번) 노형동 3375-1,064-747-1022,
라벤더공방 인테,0.0,0건,리뷰 0,제주특별자치도 서귀포시 동홍로162번길 30,(지번) 동홍동 1230-1,연락처 없음,
휴럼 제주점 ,0.0,0건,리뷰 0,제주특별자치도 서귀포시 남원읍 신례동로 121-17,(지번) 남원읍 신례리 1575,064-767-1077,
아이아트,0.0,0건,리뷰 0,제주특별자치도 제주시 고마로15길 4,(지번) 일도2동 377,연락처 없음,
