공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
예인,0.0,0건,리뷰 0,전북 남원시 운봉읍 바래봉길 70,(지번) 운봉읍 동천리 78-2,063-626-0057,
,D 미목공방 목공예,0.0,0건,리뷰 0,(지번) 운봉읍 동천리 78-2,063-626-0057,
헤펠로목공방 목,0.0,0건,리뷰 0,서울 양천구 신목로12길 12,(지번) 신정동 89-114,02-2646-0075,
마젠타,0.0,0건,리뷰 0,경기 오산시 수청로8번길 8 1층,(지번) 수청동 586-4,031-376-2670,http://cafe.naver.com/magentaj
헤펠레목공방 여,0.0,0건,리뷰 0,전남 여수시 대통2길 69,(지번) 화장동 843-7,061-682-5588,
월령,0.0,0건,리뷰 0,전북 군산시 개정면 최호장군길 120,(지번) 개정면 발산리 396-2,063-451-5520,
노암,5.0,1건,리뷰 0,경북 안동시 남선면 놉실로 146,(지번) 남선면 원림리 735-10,070-8832-4504,
청풍,0.0,0건,리뷰 0,경기 남양주시 별내면 청학로54번길 55-39,(지번) 별내면 청학리 240-13,연락처 없음,
우드락목,0.0,0건,리뷰 0,경기 용인시 수지구 이종무로 103,(지번) 고기동 434-1,031-283-7641,
한짜임목,0.0,0건,리뷰 0,경기 이천시 백사면 청백리로393번길 100-15,(지번) 백사면 내촌리 161-2,010-5177-1123,https://blog.naver.com/hanzzaim
설봉,0.0,0건,리뷰 0,경북 영천시 한방로 186-6,(지번) 작산동 248-4,054-336-8656,
나무,0.0,0건,리뷰 0,전남 광양시 광양읍 읍내중앙길 38,(지번) 광양읍 목성리 918,연락처 없음,
나무를,0.0,0건,리뷰 1,서울 서대문구 가좌로 141,(지번) 홍은동 346-1,02-6956-1246,https://blog.naver.com/mklove1111
청암목,0.0,0건,리뷰 0,경남 진주시 명석면 진주대로 2632-10,(지번) 명석면 외율리 946,055-744-4441,
남원목기 인터넷사,0.0,0건,리뷰 1,전북 남원시 마방길 65,(지번) 동충동 21-1,063-635-8802,http://mokgi.co.kr/
좋은,0.0,0건,리뷰 0,경북 안동시 강남1길 133-11,(지번) 정하동 291-6,054-841-8786,
,D 이용기목조형연구소 목공예,0.0,0건,리뷰 0,(지번) 정하동 291-6,054-841-8786,https://www.instagram.com/art_space_lee/
우드,0.0,0건,리뷰 0,전남 순천시 이수1길 20,(지번) 덕암동 269-11,연락처 없음,
펠릭스우드스튜,0.0,0건,리뷰 0,서울 마포구 월드컵로32길 35 지하1층,(지번) 성산동 277-19,010-2649-7291,https://blog.naver.com/roowalix/
나무로,0.0,0건,리뷰 0,경기 의정부시 흥선로 97,(지번) 가능동 740-6,연락처 없음,
꿈꾸는자작,5.0,1건,리뷰 0,경기 화성시 정남면 정송길30번길 4-20,(지번) 정남면 백리 390-9,031-227-3725,http://www.zazakdream.wo.to/
문예,0.0,0건,리뷰 0,경기 수원시 영통구 신원로276번길 30,(지번) 원천동 370-1,031-213-5415,
구름나무,0.0,0건,리뷰 0,부산 부산진구 전포대로256번길 15,(지번) 전포동 192-8,연락처 없음,
숭덕문,0.0,0건,리뷰 0,경기 화성시 10용사1길 39,(지번) 반송동 150-18,031-884-0243,http://www.sdmhw.kr/
구름쇠,0.0,0건,리뷰 0,경기 고양시 일산동구 숲속마을1로48번길 31 지하1층,(지번) 풍동 1295-5,010-2685-9437,http://www.facebook.com/Studio.Cloudsteel
남원 제기옻칠공예연,0.0,0건,리뷰 0,전북 남원시 요천로 1373,(지번) 조산동 80-21,063-634-5757,
들꽃DIY목,0.0,0건,리뷰 4,경기 양평군 양평읍 경강로 1706,(지번) 양평읍 오빈리 219-4,031-773-7728,
우든,5.0,1건,리뷰 0,울산 중구 화진4길 40,(지번) 태화동 22-4,연락처 없음,
기브앤테,0.0,0건,리뷰 0,서울 용산구 이촌로 100-11,(지번) 이촌동 193-4,02-6219-1619,http://giventake.me/
나무느낌,0.0,0건,리뷰 0,전남 목포시 죽교천로 21,(지번) 죽교동 574-21,010-2650-1005,
,0.0,0건,리뷰 0,경북 경주시 내남면 용장3길 13-3,(지번) 내남면 용장리 262-2,054-772-0206,http://cafe.naver.com/changwooncraft
,D A헤펠레목공방 동탄점 목공예,0.0,0건,리뷰 0,(지번) 내남면 용장리 262-2,054-772-0206,
부일,0.0,0건,리뷰 0,인천 부평구 경인로 1109-1,(지번) 일신동 90-39,032-501-2980,
BJ퍼,0.0,0건,리뷰 1,경기 남양주시 화도읍 북한강로1621번길 120-14,(지번) 화도읍 금남리 256,010-5678-3445,https://bjcnc.itpage.kr/
전통공예연,0.0,0건,리뷰 0,강원 원주시 이화3길 9,(지번) 단계동 942-3,033-742-5992,
헤펠레목공방 세,0.0,0건,리뷰 0,세종특별자치시 보듬3로 92,(지번) 아름동 1293,033-742-5992,http://cafe.naver.com/hafelesejong
나무,0.0,0건,리뷰 4,전남 광양시 광양읍 숲샘길 12,(지번) 광양읍 칠성리 510,연락처 없음,
노마드 목,0.0,0건,리뷰 0,서울 서대문구 연희로 159 보광빌딩 지층,(지번) 연희동 81-12,연락처 없음,http://blog.naver.com/rickwood
태성옻칠,0.0,0건,리뷰 0,경기 남양주시 진건읍 독정로성지2길 16-2,(지번) 진건읍 용정리 104-1,031-573-3879,
그,0.0,0건,리뷰 1,경남 진주시 진주대로960번길 18 1층,(지번) 칠암동 289,031-573-3879,http://instagram.com/groodam/
백년,0.0,0건,리뷰 0,부산 금정구 금강로 287,(지번) 장전동 388-26,051-516-7474,http://www.jegikorea.com/
미르,0.0,0건,리뷰 0,경기 용인시 기흥구 사은로126번길 33,(지번) 보라동 558,031-285-5336,
,0.0,0건,리뷰 0,서울 영등포구 가마산로61나길 11 1층 101호,(지번) 신길동 315-8,031-285-5336,http://www.swww.co.kr/
나무,0.0,0건,리뷰 0,대전 유성구 전민로46번길 52 1층,(지번) 전민동 448-4,연락처 없음,
금정,0.0,0건,리뷰 0,부산 기장군 기장읍 동뫼길 25,(지번) 기장읍 청강리 523-8,051-721-1148,http://smartstore.naver.com/gjpark
영종씨앤씨목,0.0,0건,리뷰 0,인천 중구 중산로69번길 4,(지번) 중산동 1242-54,연락처 없음,
,D 송전전통목공예 목공예,0.0,0건,리뷰 0,(지번) 중산동 1242-54,연락처 없음,
뚝딱DIY,0.0,0건,리뷰 0,인천 남동구 인주대로681번길 4,(지번) 구월동 1220,032-666-9057,http://www.diyself.co.kr/
아트 스페이스 유(Art Spac,0.0,0건,리뷰 0,경기 하남시 하남대로 308,(지번) 하산곡동 426-4,031-793-3682,
우리나무,0.0,0건,리뷰 0,서울 서초구 서초대로16길 12,(지번) 방배동 941-21,연락처 없음,
엔,0.0,0건,리뷰 3,경북 문경시 가은읍 가은로 34,(지번) 가은읍 작천리 25-1,연락처 없음,https://blog.naver.com/ndoc0/
나,0.0,0건,리뷰 1,인천 계양구 성안길 8,(지번) 갈현동 46-1,연락처 없음,
찰리의,0.0,0건,리뷰 0,부산 사하구 낙동대로 512,(지번) 하단동 506-15,연락처 없음,
공명,0.0,0건,리뷰 0,경기 이천시 마장면 중부대로644번길 133-28,(지번) 마장면 표교리 380-1,연락처 없음,http://cafe.daum.net/konglong
작은세상큰나무,0.0,0건,리뷰 0,전북 완주군 삼례읍 삼례나들목로 37,(지번) 삼례읍 하리 657-3,070-7797-3301,
컨츄리,0.0,0건,리뷰 0,경남 거제시 계룡로 118,(지번) 고현동 521-1,연락처 없음,
봉우목,0.0,0건,리뷰 0,경남 양산시 신명로 91,(지번) 평산동 568,연락처 없음,
행복한목,5.0,1건,리뷰 0,경기 광주시 오포읍 문현로 1-83,(지번) 오포읍 문형리 295-1,연락처 없음,
우드모,0.0,0건,리뷰 0,경기 성남시 분당구 불곡로3번길 4 지하 1층,(지번) 정자동 221-3,031-712-0079,https://blog.naver.com/woodmoment
진명로,0.0,0건,리뷰 0,부산 남구 자유평화로57번길 33-1,(지번) 문현동 786-15,051-646-4905,
공,0.0,0건,리뷰 0,경기 평택시 통미로48번길 14,(지번) 합정동 486-29,010-5268-3215,
,D 마르코스튜디오 목공예,0.0,0건,리뷰 0,(지번) 합정동 486-29,032-225-9508,
대디,0.0,0건,리뷰 0,충남 논산시 계백로 1083-1 1층,(지번) 반월동 199-6,010-9140-5520,https://daddy5602.blog.me/
로브,0.0,0건,리뷰 0,서울 강남구 논현로12길 23-10 지하1층,(지번) 개포동 1199-9,010-7121-4013,http://www.rawbrown.com/
기덕,0.0,0건,리뷰 0,경북 포항시 남구 호미곶면 호미로1153번길 7,(지번) 호미곶면 강사리 749-4,054-284-0466,https://gideok.imweb.me/
홍반장의목공,0.0,0건,리뷰 0,전북 전주시 완산구 감나무4길 25,(지번) 서신동 233-3,063-251-5022,http://hongbanjang.alltheway.kr/
사보목,0.0,0건,리뷰 0,경남 합천군 합천읍 동서로 28,(지번) 합천읍 합천리 1198-1,연락처 없음,
부경목,0.0,0건,리뷰 0,경남 밀양시 단장면 동화1길 1,(지번) 단장면 사연리 1034-3,연락처 없음,
푸르미목,0.0,0건,리뷰 0,충남 천안시 서북구 다가말2길 13-1 지하,(지번) 쌍용동 540-3,연락처 없음,
숨쉬는,0.0,0건,리뷰 0,경기 시흥시 큰솔로46번길 32 1층,(지번) 정왕동 1397-6,연락처 없음,https://smartstore.naver.com/sumtree
령아트,0.0,0건,리뷰 0,전북 익산시 하나로 422-15 나라하우스 상가 1층 102호,(지번) 어양동 660-3,010-4161-9677,http://cafe.daum.net/soybean-kg
석포,5.0,1건,리뷰 0,충북 충주시 동량면 미라실로 782,(지번) 동량면 지동리 410-4,연락처 없음,
목수와칠,0.0,0건,리뷰 0,경기 남양주시 경춘로1350번길 2,(지번) 평내동 130-19,연락처 없음,
미스터,0.0,0건,리뷰 0,경기 김포시 양촌읍 김포한강4로278번길 61,(지번) 양촌읍 석모리 374-2,연락처 없음,https://cafe.naver.com/carpentryshop/
마,0.0,0건,리뷰 0,전북 전주시 완산구 중인동 643 스페이스코웍 2층 234호,,연락처 없음,http://mamate.co.kr/
명품거제목촌,0.0,0건,리뷰 0,경남 거제시 장목면 거제북로 2650-1,(지번) 장목면 송진포리 103-3,055-635-1406,http://055-635-1406.ezbuilder.co.kr/h/
,D 공예와디자인 목공예,0.0,0건,리뷰 0,(지번) 장목면 송진포리 103-3,055-635-1406,
청담 민속품. 중고물품 경,0.0,0건,리뷰 0,경기 화성시 융건로 70-4,(지번) 배양동 69-620,031-234-8775,
나무아,0.0,0건,리뷰 0,경기 수원시 팔달구 행궁로 31-3,(지번) 남창동 89,031-253-3115,
한국새총,0.0,0건,리뷰 0,경북 안동시 영호4길 21 1층,(지번) 옥야동 340-99,054-854-2555,http://www.saechong.com/
나무사랑목,0.0,0건,리뷰 0,서울 송파구 백제고분로 379,(지번) 송파동 19-5,02-3432-3000,
디어,0.0,0건,리뷰 0,대전 동구 옛신탄진로75번길 62,(지번) 홍도동 125-20,010-6766-2453,
나무풍경스,0.0,0건,리뷰 0,광주 서구 상무대로 929-9,(지번) 쌍촌동 964-33,연락처 없음,
남원,0.0,0건,리뷰 0,부산 금정구 삼어로 221,(지번) 금사동 62-6,051-864-7187,
수진공,0.0,0건,리뷰 0,경기 광주시 초월읍 경충대로 1365,(지번) 초월읍 대쌍령리 403-1,031-768-4834,
퍼니스,0.0,0건,리뷰 0,부산 강서구 낙동남로991번길 42-1,(지번) 명지동 3175-36,051-714-7104,
나무를그,0.0,0건,리뷰 0,대전 서구 도솔로 185,(지번) 도마동 17-38,연락처 없음,
컨츄리크래,0.0,0건,리뷰 0,경기 고양시 일산서구 일현로 161,(지번) 탄현동 305-40,02-1599-3683,
소년공방 동,0.0,0건,리뷰 0,경기 화성시 동탄대로시범길 146 포트센트럴시티 704호,(지번) 청계동 535-1,031-373-1079,http://cafe.naver.com/boyzgarage06
목담목,0.0,0건,리뷰 0,경기 남양주시 송산로339번길 38,(지번) 별내동 877-4,010-9799-1961,
동원,0.0,0건,리뷰 0,서울 강서구 국회대로 101,(지번) 화곡동 908-8,02-2693-4411,http://blog.naver.com/cocobarbie49
,D 수아트나무공방 목공예,0.0,0건,리뷰 0,(지번) 화곡동 908-8,02-2693-4411,
왓에버,0.0,0건,리뷰 1,서울 동작구 등용로 16,(지번) 상도동 363,02-815-3149,
