공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
,"D 가죽노리부 미술,공예",0.0,0건,리뷰 0,(지번) 회기동 103-213,010-5795-7777,
통가죽 춘천점,0.0,0건,리뷰 0,강원 춘천시 금강로 93,(지번) 운교동 168,033-243-5558,
끌루에 가죽공작소,1.0,1건,리뷰 0,경기 성남시 분당구 정자로76번길 11 한라프라자 210호,(지번) 정자동 130-3,033-243-5558,http://blog.naver.com/lanevo20
장인가죽아카데미,0.0,0건,리뷰 0,서울 성동구 동호로 102 두산종합상가 6층,(지번) 금호동3가 1331,070-8802-0168,http://www.leatheracademy.co.kr/
가죽향기,0.0,0건,리뷰 0,경기 남양주시 와부읍 덕소로 72 벽산메가트리움상가 220호,(지번) 와부읍 덕소리 462-9,070-7472-3019,http://blog.naver.com/twojin72
가죽향기,0.0,0건,리뷰 0,인천 미추홀구 주안로 48-1,(지번) 주안동 285-21,연락처 없음,
가죽놀이,0.0,0건,리뷰 0,강원 강릉시 토성로123번길 4,(지번) 용강동 33-12,연락처 없음,
갗누리공,5.0,1건,리뷰 1,충남 당진시 신평면 맷돌포길 68,(지번) 신평면 부수리 224,연락처 없음,
카페모카커피엔가죽,5.0,2건,리뷰 4,강원 강릉시 임영로163번길 4-4,(지번) 용강동 10-4,033-646-6786,
강동시니어클럽 라온가죽공방 ,0.0,0건,리뷰 0,서울 강동구 명일로 224-1 2층,(지번) 길동 106-2,연락처 없음,
피예뜨 지야가죽공방,0.0,0건,리뷰 0,서울 성동구 뚝섬로 311,(지번) 성수동1가 656-234,070-4068-2973,http://jjiaeya.blog.me/
일인칭,0.0,0건,리뷰 1,대구 서구 서대구로42길 69,(지번) 평리동 707-30,연락처 없음,https://blog.naver.com/ilinching
레더키메라,0.0,0건,리뷰 2,대구 중구 경상감영길 117-20 2층,(지번) 향촌동 10-8,010-7712-5203,http://blog.naver.com/ldchimera
이엠스튜디오,5.0,1건,리뷰 21,강원 강릉시 난설헌로 228-29,(지번) 초당동 304,010-8893-5915,https://blog.naver.com/emshopstudio
무버레더,0.0,0건,리뷰 8,대전 서구 계룡로219번길 7 1층,(지번) 월평동 1471,010-8893-5915,https://blog.naver.com/mornt
,"D 가영겔러리아 미술,공예",1.0,1건,리뷰 0,(지번) 월평동 1471,010-8893-5915,http://blog.naver.com/gagell
품프로젝트,0.0,0건,리뷰 10,서울 영등포구 영등포로43길 17 1층,(지번) 영등포동5가 41-6,연락처 없음,http://mmmproject.modoo.at/
레더제이,0.0,0건,리뷰 2,서울 노원구 노원로 547 임광아파트상가 2층,(지번) 상계동 694,연락처 없음,http://www.leatherj.net/
소공원,0.0,0건,리뷰 3,서울 마포구 동교로46길 27 4층 루프탑,(지번) 연남동 385-3,010-8566-2262,http://www.instagram.com/sogongwon_yn
피카조,0.0,0건,리뷰 2,부산 수영구 남천바다로15번길 71 1층,(지번) 광안동 178-31,연락처 없음,https://blog.naver.com/p_ccz
투레빗,5.0,1건,리뷰 2,대전 서구 도산로 441 세동빌딩 3층,(지번) 탄방동 1432,연락처 없음,http://cafe.naver.com/grayhq9sr
핸드마녀,5.0,2건,리뷰 4,경북 구미시 인동13길 16 경원빌 1층,(지번) 인의동 671-1,연락처 없음,http://blog.naver.com/wha0729
벨커스,0.0,0건,리뷰 5,서울 강서구 까치산로24길 14 1층,(지번) 화곡동 958-1,010-4841-4237,https://valkers.modoo.at/
슬로우오브젝트&이스트허니,5.0,1건,리뷰 5,서울 성동구 성수일로 91 2층,(지번) 성수동1가 13-192,010-4841-4237,https://www.instagram.com/slowobject/
팍스팩토리,0.0,0건,리뷰 2,경기 안산시 단원구 이삭2길 29 2층,(지번) 고잔동 736,010-2315-1996,https://petstylish.blog.me/
가벼움,0.0,0건,리뷰 1,경기 수원시 영통구 센트럴파크로127번길 58 1층,(지번) 이의동 1306-6,연락처 없음,https://www.instagram.com/lightness_127
레망,0.0,0건,리뷰 2,대전 서구 둔지로 48 3층,(지번) 둔산동 976,연락처 없음,
레더레스트,0.0,0건,리뷰 8,서울 종로구 성균관로 19,(지번) 명륜2가 142-1,연락처 없음,http://storefarm.naver.com/leatherest
써틴,5.0,3건,리뷰 1,경기 용인시 기흥구 구성로279번길 29 1층,(지번) 청덕동 529-15,010-6221-6213,http://blog.naver.com/mousecan
헤럼,0.0,0건,리뷰 9,서울 서대문구 이화여대1안길 3 5층,(지번) 대현동 90-105,010-6221-6213,https://blog.naver.com/arajoa1225
,"D 현아뜰리에 미술,공예",0.0,0건,리뷰 2,(지번) 대현동 90-105,010-6221-6213,
화잠레더,0.0,0건,리뷰 3,제주특별자치도 서귀포시 동홍서로96번길 16 1층,(지번) 동홍동 109-3,연락처 없음,https://blog.naver.com/h4942636
현아뜰리에,0.0,0건,리뷰 2,경남 창원시 의창구 사림로4번길 34,(지번) 사림동 91-2,연락처 없음,https://www.instagram.com/hyun_atelier/
아브루찌,0.0,0건,리뷰 6,경남 거제시 아주1로2길 92,(지번) 아주동 1676-17,연락처 없음,
스튜디오지,0.0,0건,리뷰 0,서울 동대문구 난계로26길 55 2층,(지번) 신설동 114-58,연락처 없음,http://www.studiog.co.kr/
두낫바이,0.0,0건,리뷰 2,서울 광진구 광나루로52길 88 1층,(지번) 구의동 210-53,연락처 없음,http://donotbuy.co.kr/
로파파레더,3.0,2건,리뷰 2,서울 종로구 지봉로17길 12-1 1층,(지번) 창신동 6-15,연락처 없음,https://www.instagram.com/ropapa_leather/
디어아키,0.0,0건,리뷰 1,전북 군산시 구영2길 34,(지번) 영화동 16-32,연락처 없음,http://www.dearakey.com/
올디스튜디오,5.0,1건,리뷰 15,경기 의정부시 오목로 168 산들마을아파트4단지 상가 2층 208호,(지번) 민락동 694,010-6221-3995,https://blog.naver.com/eumji0615/
브레비마누,0.0,0건,리뷰 1,세종특별자치시 조치원읍 충현로 94-6 3층 302호,(지번) 조치원읍 침산리 168-6,010-9220-4270,https://www.instagram.com/brevi_manu_official/
릴리코레더하우스,4.0,2건,리뷰 3,서울 용산구 이태원로19길 21 지하 1층,(지번) 이태원동 118-5,연락처 없음,http://sy__p.blog.me/
무루이,0.0,0건,리뷰 5,서울 중랑구 중랑역로 231 2층,(지번) 묵동 235-17,연락처 없음,https://www.instagram.com/__murui
노엘블랑,0.0,0건,리뷰 1,서울 강남구 도산대로19길 47 301호,(지번) 신사동 554-12,연락처 없음,http://blog.naver.com/eeyor84/
손방둥이,0.0,0건,리뷰 2,제주특별자치도 제주시 진군남2길 10-4 101호,(지번) 노형동 1553,070-4038-2947,http://blog.naver.com/son-bang
아뜰리에FL,0.0,0건,리뷰 4,서울 성동구 상원4길 9 대신빌딩 3층,(지번) 성수동1가 13-165,070-4188-2635,https://blog.naver.com/cats_tail
,"D 제이파레트 미술,공예",0.0,0건,리뷰 1,(지번) 성수동1가 13-165,070-4188-2635,http://www.instagram.com/jominseo79
바르,0.0,0건,리뷰 5,인천 부평구 부평문화로65번길 25 2층,(지번) 부평동 206-14,010-2221-8030,https://blog.naver.com/mc_bso/
아랑수,0.0,0건,리뷰 8,서울 강서구 공항대로7길 8 연흥빌딩 2층,(지번) 공항동 25-4,02-6494-0826,http://www.ah-rhang-su.com/
스튜디오노네임,0.0,0건,리뷰 1,서울 성북구 보문로 70-1 101호,(지번) 보문동4가 87,연락처 없음,https://blog.naver.com/gundam69
미리,0.0,0건,리뷰 1,경기 군포시 수리산로203번안길 30 103호,(지번) 산본동 1111-1,010-4393-9798,https://blog.naver.com/loveforme
레더쿡,0.0,0건,리뷰 2,서울 마포구 연남로 17,(지번) 연남동 566-64,연락처 없음,http://blog.naver.com/artface1
크래프트M,5.0,2건,리뷰 2,서울 용산구 장문로49길 97 102호,(지번) 한남동 620-156,연락처 없음,http://www.craft-m.com/
이썸,0.0,0건,리뷰 2,경남 김해시 김해대로2301번길 23 102호,(지번) 봉황동 217-6,연락처 없음,http://blog.naver.com/eesome_lee
슬리크스튜디오,0.0,0건,리뷰 11,서울 강남구 압구정로14길 28 재동빌딩 401호,(지번) 신사동 546-23,010-8819-7355,http://www.instagram.com/sleeek_studio
리레더웍스,0.0,0건,리뷰 2,부산 수영구 광안로41번길 9-2 1층,(지번) 광안동 151-5,010-8819-7355,http://www.leelw.com/
Lo,0.0,0건,리뷰 1,부산 해운대구 청사포로58번길 113,(지번) 중동 637-14,010-3239-2802,https://www.instagram.com/lo.leathercraft/
나브르스튜디오,0.0,0건,리뷰 3,경기 용인시 수지구 광교중앙로 301 4층,(지번) 상현동 1117-7,010-3239-2802,https://navrstudio.modoo.at/
79레더하우스,0.0,0건,리뷰 3,경기 시흥시 배곧4로 32-28 그랜드프라자 507호,(지번) 정왕동 2473-2,031-498-7605,https://blog.naver.com/jineunseon
스튜디오피엘,0.0,0건,리뷰 9,경기 성남시 분당구 서판교로58번길 4-9,(지번) 판교동 564-6,연락처 없음,
스튜디오벨,5.0,1건,리뷰 1,서울 서초구 동산로8길 50,(지번) 양재동 364,연락처 없음,http://studiovel.co.kr/
,"D 오디너리유즈 미술,공예",0.0,0건,리뷰 4,(지번) 양재동 364,연락처 없음,
스베트,0.0,0건,리뷰 1,서울 강남구 논현로51길 25 4동 402호,(지번) 도곡동 964,연락처 없음,https://www.instagram.com/svet_workshop/
8플러스8,0.0,0건,리뷰 1,서울 서초구 사평대로55길 115 1층 101호,(지번) 반포동 720-3,연락처 없음,https://blog.naver.com/minseon35
핸드메이드 다마,0.0,0건,리뷰 1,경기 성남시 수정구 남문로 1 3층,(지번) 태평동 5217,031-753-4861,https://handmadedama.modoo.at/
펠리투스,0.0,0건,리뷰 1,서울 동대문구 이문로16길 7,(지번) 이문동 322-4,연락처 없음,http://blog.naver.com/rkdtjdgh0913
크래프트매스,0.0,0건,리뷰 2,충남 천안시 동남구 버들로 지하 2 천안역지하상가 224호,(지번) 대흥동 30-7,연락처 없음,https://blog.naver.com/inpregress/
키키,0.0,0건,리뷰 1,서울 마포구 성미산로28길 39,(지번) 연남동 255-26,02-3144-3892,http://www.kikki.co.kr/
파키오,0.0,0건,리뷰 0,충남 천안시 서북구 원두정1길 12 아현빌딩 4층,(지번) 두정동 809,연락처 없음,http://digiri84.blog.me/
오뜨,0.0,0건,리뷰 1,서울 양천구 목동중앙북로16길 42 삼원리치빌 1층,(지번) 목동 535-33,연락처 없음,http://ooitw.kr/
라샤인,0.0,0건,리뷰 1,서울 서초구 사평대로55길 61,(지번) 반포동 734-7,연락처 없음,
르아드와,0.0,0건,리뷰 0,인천 부평구 길주남로 23 3층,(지번) 부평동 885-8,032-518-8669,http://blog.naver.com/raon_atelier
소잉돌,0.0,0건,리뷰 1,경기 의정부시 동일로454번길 19,(지번) 신곡동 317-3,0507-1316-2569,https://blog.naver.com/hohome_
조물락아트코리아,0.0,0건,리뷰 0,서울 서초구 강남대로10길 29 스페이스빌딩 201호,(지번) 양재동 327-10,02-529-6951,http://www.zomulrak.com/
핸드메이드,5.0,1건,리뷰 0,충북 충주시 금곡서2길 7 환호빌리지 102호,(지번) 연수동 1315-6,연락처 없음,http://www.handmadekwon.com/
카페1,0.0,0건,리뷰 3,충북 청주시 서원구 남이면 청남로 1414,(지번) 남이면 수대리 271-23,043-267-1025,
,D 윌하우스 패션잡화점,0.0,0건,리뷰 0,(지번) 남이면 수대리 271-23,043-267-1025,http://blog.naver.com/paul3890
지그라,5.0,2건,리뷰 8,경기 화성시 남여울2길 9-8,(지번) 능동 1161-3,043-267-1025,http://www.zgraphy.co.kr/
데일리크래,3.0,2건,리뷰 10,충북 청주시 흥덕구 흥덕로 128 1층,(지번) 운천동 1031,043-250-1911,
바리별,0.0,2건,리뷰 1,경남 양산시 물금읍 화합3길 15 1층,(지번) 물금읍 범어리 2696-2,070-7354-7196,
,0.0,0건,리뷰 2,경기 화성시 병점중앙로170번길 21 1층,(지번) 진안동 868-2,070-7354-7196,http://www.instagram.com/montses_cafe
,0.0,0건,리뷰 4,전남 목포시 동명로 79,(지번) 산정동 1080-56,연락처 없음,
마노,0.0,0건,리뷰 0,인천 중구 자유공원로 31,(지번) 내동 2-9,010-8760-1017,https://www.instagram.com/mano_re.jin/
콩테스튜디오,5.0,2건,리뷰 1,서울 마포구 월드컵로13길 43 2층,(지번) 망원동 57-124,010-8760-1017,https://conte-studio.com/
레,3.7,3건,리뷰 2,인천 연수구 동곡재로 52,(지번) 동춘동 1113-11,032-819-3974,
풀잎문화센터 북수원,0.0,0건,리뷰 0,경기 수원시 장안구 만석로19번길 41-9,(지번) 천천동 527-1,031-269-5579,
