공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
,D 린덴바움목공방 목공예,0.0,0건,리뷰 0,(지번) 대명동 1111-1,053-561-0708,
골동품,0.0,0건,리뷰 0,대구 남구 희망로3길 9,(지번) 봉덕동 486-6,053-474-6736,
아소토목,0.0,0건,리뷰 0,대구 북구 오봉로21길 28,(지번) 노원동3가 1129,연락처 없음,https://www.instagram.com/asotofurniture/
사문진민속품고미술품경,0.0,0건,리뷰 0,대구 달성군 화원읍 사문진로1길 18-21,(지번) 화원읍 성산리 246,010-5904-8802,
예술공간,0.0,0건,리뷰 1,대구 중구 국채보상로99길 43,(지번) 시장북로 37-1,053-252-9545,
더솜,0.0,0건,리뷰 0,대구 달서구 성지로16길 24,(지번) 용산동 444-6,연락처 없음,
가인,0.0,0건,리뷰 0,대구 동구 경안로 972,(지번) 각산동 1049-1,053-753-5521,
묵향,0.0,0건,리뷰 0,대구 서구 서대구로4길 4,(지번) 내당동 221-15,연락처 없음,
지니뜨개마실,0.0,0건,리뷰 0,대구 수성구 동원로 18,(지번) 만촌동 1022-1,연락처 없음,
아트블라썸 범어스트리트점,0.0,0건,리뷰 0,대구 수성구 달구벌대로 지하 2410,(지번) 범어동 835,연락처 없음,https://www.instagram.com/k.minjooooo/
남산화랑,5.0,1건,리뷰 0,대구 달서구 야외음악당로 57-1,(지번) 성당동 490-8,053-654-7920,
앤의 프랑스자수,0.0,0건,리뷰 1,대구 수성구 무학로37길 50,(지번) 지산동 819-6,010-6832-3305,https://blog.naver.com/white76snow/
,0.0,0건,리뷰 0,대구 동구 경안로 822 푸르지오 2단지상가 203호,(지번) 각산동 400,연락처 없음,http://www.suhjd.com/
다온아틀리에,0.0,0건,리뷰 2,대구 동구 경안로107길 39,(지번) 서호동 67-3,연락처 없음,https://blog.naver.com/hwr0796/
영,0.0,0건,리뷰 0,대구 북구 고성로 176,(지번) 고성동2가 79-1,연락처 없음,
,"D 수도예공방 미술,공예",0.0,0건,리뷰 0,(지번) 고성동2가 79-1,연락처 없음,http://www.instagram.com/su_ceramic_studio
까사데마마,0.0,0건,리뷰 0,대구 남구 대명복개로4길 82,(지번) 대명동 1593-53,053-622-6407,http://blog.naver.com/geppetto2012
도예공방 토우미,0.0,0건,리뷰 0,대구 수성구 청솔로22길 13-4,(지번) 범어1동 805-12,053-622-6407,http://cafe.daum.net/toemi
마쌤공방,0.0,0건,리뷰 0,대구 수성구 수성로77길 9,(지번) 수성동1가 113-6,연락처 없음,
아비앙또캔들,0.0,0건,리뷰 0,대구 동구 효신로16길 5 1층,(지번) 효목동 273-13,010-9198-4520,https://blog.naver.com/dlalswls88/
세화정공,0.0,0건,리뷰 0,대구 달서구 성서서로47길 10-13,(지번) 신당동 1871,연락처 없음,
뜨개사랑 성서점,0.0,0건,리뷰 0,대구 달서구 선원로14길 62,(지번) 신당동 1765-6,053-591-0618,
이상숙,0.0,0건,리뷰 0,대구 남구 이천로32길 19-1,(지번) 이천동 388-32,053-591-0618,
플로버공방,0.0,0건,리뷰 2,대구 달성군 화원읍 비슬로 2487,(지번) 화원읍 명곡리 210,053-637-7451,https://www.instagram.com/flover_silver
라탄여끄미,0.0,0건,리뷰 0,대구 중구 명덕로 143 1층,(지번) 남산동 2119-29,053-637-7451,http://blog.naver.com/yeokkeumi_
마이미술공간,0.0,0건,리뷰 0,대구 남구 양지로 155,(지번) 대명동 2141-4,053-284-9313,
한,0.0,0건,리뷰 0,대구 남구 이천로28길 8-2,(지번) 이천동 408-5,010-3516-3104,
진주표구사,0.0,0건,리뷰 0,대구 서구 서대구로32길 5-3,(지번) 평리동 1086-7,053-567-6649,
로컬포스트,0.0,0건,리뷰 0,대구 중구 동덕로38길 105 2층,(지번) 동인동3가 234-4,연락처 없음,http://www.localpost053.com/
민화방표구사,0.0,0건,리뷰 0,대구 중구 명덕로 51,(지번) 남산동 2272-32,053-253-7839,
,D 가인화랑 화랑,0.0,0건,리뷰 0,(지번) 남산동 2272-32,053-253-7839,
늘품화실,0.0,0건,리뷰 0,대구 달서구 진천동 49-6 3층,,연락처 없음,http://www.xn--wh1b222acknuvb.com/
기억씨,0.0,0건,리뷰 0,대구 수성구 지범로31안길 15-9 1층,(지번) 지산동 417-1,연락처 없음,http://blog.naver.com/000emotion/
세인뜨개방,0.0,0건,리뷰 0,대구 중구 서성로 35,(지번) 서성로2가 22-10,053-254-3937,
페투,0.0,0건,리뷰 0,대구 남구 현충로 258,(지번) 대명동 1892-7,연락처 없음,http://blog.naver.com/skj0721
성광금속공업사,5.0,1건,리뷰 0,대구 북구 노원로42길 11,(지번) 침산1동 1042-1,053-352-8544,
수십자수,0.0,0건,리뷰 0,대구 북구 관음중앙로 126,(지번) 관음동 1275-8,053-311-5525,
상미당표구사,0.0,0건,리뷰 0,대구 중구 명륜로 146-1,(지번) 대봉동 717-28,053-426-8058,
자영갤,0.0,0건,리뷰 0,대구 달성군 가창면 가창로155길 14,(지번) 가창면 냉천리 128,010-7216-0988,
우드다인목,0.0,0건,리뷰 0,대구 달서구 감삼남1길 41,(지번) 감삼동 146-9,연락처 없음,http://blog.naver.com/wood-dyne/
제이에이치텍,0.0,0건,리뷰 0,대구 달서구 성서공단로 11,(지번) 호림동 5-12,053-592-6381,
하늘공방,5.0,1건,리뷰 0,대구 동구 능성길 30,(지번) 능성동 180,010-7518-9999,http://blog.daum.net/indy6750
무리,0.0,0건,리뷰 0,대구 중구 명륜로23길 105,(지번) 남산동 911-2,연락처 없음,
실타래뜨개방,0.0,0건,리뷰 0,대구 북구 칠성시장로 10,(지번) 칠성동1가 153-4,연락처 없음,
대구화실아틀리에,0.0,0건,리뷰 3,대구 달서구 와룡로43길 70 지하,(지번) 용산동 898-7,연락처 없음,https://blog.naver.com/atelierstudio
,0.0,0건,리뷰 0,대구 중구 이천로 187 1층,(지번) 대봉동 730-7,연락처 없음,http://www.hamgee.co.kr/
실바늘뜨게방,0.0,0건,리뷰 0,대구 수성구 욱수천로 125,(지번) 신매동 538-17,연락처 없음,
아름다운미술관,0.0,0건,리뷰 0,대구 남구 이천로 140,(지번) 이천동 408-6,연락처 없음,
갤러,0.0,0건,리뷰 0,대구 동구 팔공산로9길 10,(지번) 덕곡동 124-1,053-257-8900,
꿈꾸는재봉틀,0.0,0건,리뷰 0,대구 수성구 지범로47길 1,(지번) 범물동 1319-6,053-783-1714,
뜨개이야기,0.0,0건,리뷰 0,대구 수성구 청수로3길 58,(지번) 중동 346-9,연락처 없음,
아트블라썸 본점,0.0,0건,리뷰 2,대구 수성구 청솔로 124-11 1층,(지번) 범어동 800-35,연락처 없음,https://www.instagram.com/k.minjooooo/
집,0.0,0건,리뷰 0,대구 중구 명륜로23길 32,(지번) 봉산동 230-89,053-422-2329,http://jhj71.com/
그담에,0.0,0건,리뷰 0,대구 수성구 달구벌대로576길 45,(지번) 연호동 257-1,070-8865-0520,http://blog.naver.com/woman6000/
그림사,0.0,0건,리뷰 0,대구 달서구 학산로 15,(지번) 월성동 89,053-634-1665,
튤립캔들,0.0,0건,리뷰 1,대구 중구 달구벌대로 2210-27 4층,(지번) 대봉동 17-15,연락처 없음,http://www.tulipcandle.kr/
솝마이아로마,0.0,0건,리뷰 0,대구 수성구 청솔로12길 16,(지번) 황금동 707-30,053-762-9893,
퀼트홈하우스,0.0,0건,리뷰 0,대구 남구 대봉로 109,(지번) 이천동 361-30,053-473-8288,
갤러,0.0,0건,리뷰 0,대구 달서구 송현로7길 41 2층,(지번) 상인동 821,연락처 없음,
메이크메이드,0.0,0건,리뷰 0,대구 수성구 달구벌대로627길 22-7,(지번) 매호동 1335-9,010-2839-1424,
,D 문화화랑 화방,0.0,0건,리뷰 0,(지번) 매호동 1335-9,010-2839-1424,
스튜디오달,0.0,0건,리뷰 4,대구 북구 성북로5길 16 202호,(지번) 침산동 510-11,연락처 없음,
소잉하우스,0.0,0건,리뷰 0,대구 달서구 한실로 47,(지번) 도원동 1429-2,연락처 없음,http://blog.naver.com/kyy9342
예쁜실로뜨개방,0.0,0건,리뷰 0,대구 수성구 달구벌대로641길 23,(지번) 매호동 1082-9,053-763-1399,
소꿉,0.0,0건,리뷰 0,대구 북구 매전로 46-22,(지번) 태전동 1173,연락처 없음,
IA,5.0,5건,리뷰 0,대구 중구 명덕로 233-1 1층,(지번) 대봉동 710-1,연락처 없음,http://www.iamhwabang.com/
러브컨템포러,0.0,0건,리뷰 0,대구 수성구 용학로28길 8,(지번) 두산동 789,연락처 없음,
아유공방 칠곡점,0.0,0건,리뷰 0,대구 북구 학남로3길 33-7,(지번) 학정동 937-17,연락처 없음,
도연공예방,0.0,0건,리뷰 0,대구 북구 동북로37길 14,(지번) 산격동 497-24,053-384-9555,
애플비즈,0.0,0건,리뷰 0,대구 남구 대봉로 107-9 1층,(지번) 이천동 361-101,053-263-9933,http://applebeads.com/
다독다,0.0,0건,리뷰 0,대구 동구 팔공로197길 39,(지번) 백안동 563-1,연락처 없음,
갤,0.0,0건,리뷰 0,대구 중구 공평로 13,(지번) 삼덕동1가 49-4,053-421-5687,
도화실,0.0,0건,리뷰 0,대구 서구 고성로25길 39-5,(지번) 원대동2가 110-7,010-2877-9904,
제이아로마,0.0,0건,리뷰 0,대구 중구 동덕로36길 4,(지번) 동인동2가 111,053-752-0988,
꽃보다벽화,0.0,0건,리뷰 0,대구 남구 양지로 146 3층,(지번) 대명동 2145-2,연락처 없음,https://flowerpainting.blog.me/
,"D 비누꽁주 미술,공예",0.0,0건,리뷰 0,(지번) 대명동 2145-2,연락처 없음,
성진디자인목공,0.0,0건,리뷰 0,대구 남구 대명서6길 52-1,(지번) 대명동 1249-2,연락처 없음,
