공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
야곱초크아트,0.0,0건,리뷰 0,대전 서구 대덕대로 150 경성큰마을아파트상가 1층,(지번) 갈마2동 1418,연락처 없음,
노가다손꾸락,0.0,0건,리뷰 0,대전 동구 동대전로256번길 28,(지번) 가양동 651-3,연락처 없음,
,"D 작은공간에서만드는가방 미술,공예",1.0,1건,리뷰 0,(지번) 가양동 651-3,연락처 없음,http://blog.naver.com/gongbang_mrj
난초,0.0,0건,리뷰 0,대전 유성구 죽동로242번길 24,(지번) 죽동 733-11,연락처 없음,https://blog.naver.com/nancho_nancho
중앙미술디,0.0,0건,리뷰 0,대전 중구 대종로 563,(지번) 선화동 135-1,042-222-3161,
얀하우스 전민점,0.0,0건,리뷰 0,대전 유성구 전민로10번길 21,(지번) 전민동 370-6,연락처 없음,
빈스토리,0.0,0건,리뷰 0,대전 유성구 송강로26번길 44,(지번) 송강동 31-10,연락처 없음,
스타라이트,0.0,0건,리뷰 0,대전 유성구 농대로 14,(지번) 어은동 100-15,070-7532-0305,
꿈담는손,0.0,0건,리뷰 0,대전 동구 대전로 422-30,(지번) 가오동 244-1,042-282-3164,
하늘정원,0.0,0건,리뷰 0,대전 서구 괴정동 53-23,,연락처 없음,
춘당초상,0.0,0건,리뷰 0,대전 중구 테미로 2 1층,(지번) 대흥동 240-83,연락처 없음,
남원공예사,0.0,0건,리뷰 0,대전 서구 도마5길 77,(지번) 도마동 86-100,042-532-6838,
비르숨미술,0.0,0건,리뷰 0,대전 동구 계족로463번길 47,(지번) 용전동 169-3,042-622-9594,
아름다운공예사랑,0.0,0건,리뷰 0,대전 대덕구 중리동로 64,(지번) 중리동 138-10,042-626-2999,http://www.korcca.or.kr/
아기자기 태평점,0.0,0건,리뷰 0,대전 중구 수침로 122,(지번) 태평동 254-4,042-528-8988,
비누꽃나라,5.0,1건,리뷰 0,대전 동구 동서대로 1689 대전복합터미널 서관 이마트 5층,(지번) 용전동 63-3,010-5584-8290,http://blog.naver.com/andodo704
지영손뜨개,0.0,0건,리뷰 0,대전 동구 계족로483번길 53,(지번) 용전동 149-1,042-622-1806,
,D 윤갤러리 화랑,0.0,0건,리뷰 0,(지번) 용전동 149-1,042-622-1806,
버드나무숲의소잉,0.0,0건,리뷰 0,대전 중구 목중로26번길 29,(지번) 중촌동 16-9,043-221-3923,https://blog.naver.com/semi_sarang/
Y갤러리,0.0,0건,리뷰 0,대전 서구 관저로 171,(지번) 관저동 1411,042-545-8410,
공방,0.0,0건,리뷰 0,대전 서구 월평중로3번길 38,(지번) 월평동 950,042-487-5738,
태미공방 갈마점,0.0,0건,리뷰 0,대전 서구 계룡로367번길 95,(지번) 갈마동 769,042-343-9595,
꾸에로페페,1.0,1건,리뷰 0,대전 서구 가수원중로 54 101호,(지번) 가수원동 774-11,연락처 없음,http://blog.naver.com/eyhan2293
영2,0.0,0건,리뷰 0,대전 동구 동대전로284번길 43,(지번) 가양동 85-13,070-4383-5520,
한솔갤러리,0.0,0건,리뷰 0,대전 중구 보문로 315,(지번) 선화동 184-6,연락처 없음,
매일컴퓨터자수,0.0,0건,리뷰 0,대전 동구 대전로839번길 70,(지번) 중동 35-1,042-255-0261,
송계초,0.0,0건,리뷰 1,대전 중구 보문로 280,(지번) 선화동 286-3,042-256-9393,
영일컴퓨터자수,0.0,0건,리뷰 0,대전 동구 충정로 98,(지번) 가양동 166-7,042-632-2808,
리누공방,0.0,0건,리뷰 0,대전 서구 둔산로206번길 33,(지번) 둔산동 1907,042-484-7201,https://www.instagram.com/rinukongbang_candle
칼라믹스공방,0.0,0건,리뷰 0,대전 서구 복수남로32번길 49,(지번) 복수동 479,042-581-6598,
초상화,0.0,0건,리뷰 0,대전 중구 유천로47번길 56,(지번) 유천동 303-43,010-9410-0505,
대전,0.0,0건,리뷰 0,대전 중구 대둔산로420번길 17,(지번) 산성동 286-19,연락처 없음,
,"D 하랑공방 미술,공예",0.0,0건,리뷰 0,(지번) 산성동 286-19,연락처 없음,
모두의재봉,0.0,0건,리뷰 0,대전 중구 보문로260번길 7,(지번) 대흥동 486-2,연락처 없음,http://www.instagram.com/social_needlework
만능골,0.0,0건,리뷰 0,대전 동구 동서대로1748번길 136,(지번) 가양동 54-28,연락처 없음,
계룡유기공,0.0,0건,리뷰 0,대전 대덕구 대화로32번길 60-50,(지번) 대화동 1-3,연락처 없음,
L사칠,0.0,0건,리뷰 0,대전 동구 동대전로284번길 105,(지번) 가양동 54-2,연락처 없음,
춘사,0.0,0건,리뷰 0,대전 서구 문예로 16,(지번) 탄방동 834,042-484-6328,
달콤한공장,0.0,0건,리뷰 0,대전 유성구 송림로48번길 6-28 102호,(지번) 하기동 529-6,042-322-5959,http://instagram.com/dalcom_art
이음,0.0,0건,리뷰 0,대전 중구 동서대로1421번길 24,(지번) 중촌동 405-18,연락처 없음,
온소유,0.0,0건,리뷰 0,대전 대덕구 계족로598번길 37-5,(지번) 법동 208-5,042-286-1298,
몽화,0.0,0건,리뷰 0,대전 중구 보문로260번길 10,(지번) 대흥동 469-1,연락처 없음,
윤봄갤러리,0.0,0건,리뷰 0,대전 서구 남선로60번길 5,(지번) 탄방동 1280,010-8460-2324,
해바라기공방,0.0,0건,리뷰 0,대전 대덕구 한밭대로1130번길 15,(지번) 중리동 235-1,연락처 없음,
봉주르공방,0.0,0건,리뷰 0,대전 서구 만년남로 8 2층,(지번) 만년동 281,연락처 없음,http://bbonjour.co.kr/
,0.0,0건,리뷰 0,대전 동구 대전로906번길 98,(지번) 삼성동 302-25,042-634-7953,
아띠,0.0,0건,리뷰 0,대전 유성구 관들1길 1,(지번) 관평동 884,042-934-9600,
,"D 내가만든나라 대전서구1호점 미술,공예",0.0,0건,리뷰 0,(지번) 관평동 884,042-934-9600,
헬로모모,0.0,0건,리뷰 1,대전 동구 중앙로200번길 85 신중앙시장 B동 1층 318호,(지번) 원동 40-1,010-7397-5004,http://hellomomo.modoo.at/
그래니스아뜰리에,0.0,0건,리뷰 0,대전 유성구 어은로 57 한빛프라자 219호,(지번) 어은동 99,연락처 없음,http://grannys-atelier.com/
해피뮤지엄,0.0,0건,리뷰 1,대전 대덕구 남경마을로1번길 6,(지번) 신탄진동 295-20,042-936-3232,
새로공간,0.0,0건,리뷰 0,대전 유성구 지족로364번길 19 109호,(지번) 지족동 987-1,연락처 없음,http://instagram.com/saero.upcycling
맘스핸드메이드,0.0,0건,리뷰 0,대전 유성구 은구비서로 30,(지번) 지족동 916-1,연락처 없음,
아름다운공예사랑 갈마동점,0.0,0건,리뷰 0,대전 서구 계룡로342번길 54,(지번) 갈마동 304-15,010-4428-8882,http://www.korcca.or.kr/
공방 수,0.0,0건,리뷰 3,대전 서구 월평중로3번길 64 1층,(지번) 월평동 1077,042-484-1433,
다성컴퓨터자수,0.0,0건,리뷰 0,대전 서구 조달청길 76,(지번) 도마동 102-28,연락처 없음,
손나래공방,0.0,0건,리뷰 0,대전 서구 청사서로 65 한아름아파트상가 2층,(지번) 월평동 222,042-487-2667,http://sonnarai.modoo.at/
스튜디오라루나,0.0,0건,리뷰 13,대전 서구 갈마로125번길 12 1층 102호,(지번) 갈마동 1472,042-487-2667,https://blog.naver.com/alaluna00100
아트앤,0.0,0건,리뷰 0,대전 동구 용운로1번길 5,(지번) 대동 180-16,042-349-1113,
꽃한지,0.0,0건,리뷰 0,대전 서구 가장로 106,(지번) 가장동 55,연락처 없음,
블링블링,0.0,0건,리뷰 0,대전 동구 동서대로1601번길 35,(지번) 홍도동 66-20,연락처 없음,
진산공예사,0.0,0건,리뷰 0,대전 동구 선화로 191,(지번) 삼성동 277-7,연락처 없음,
,"D 오밀조밀공방 미술,공예",0.0,0건,리뷰 0,(지번) 삼성동 277-7,연락처 없음,http://instagram.com/omiljomil_studio
무등고,0.0,0건,리뷰 0,대전 동구 대전로 938-1,(지번) 삼성동 304-17,042-637-9336,
