공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
여기지하,0.0,0건,리뷰 13,부산 수영구 광안해변로277번길 5 지하1층,(지번) 민락동 176-6,연락처 없음,https://blog.naver.com/here_underground
데이트,0.0,0건,리뷰 0,부산 해운대구 해운대해변로298번길 5 2층,(지번) 중동 1404-26,연락처 없음,http://www.dategallery.kr/
목공방,0.0,0건,리뷰 0,부산 해운대구 좌동로 152 신도시시장상가 3층 312호,(지번) 좌동 1429-1,010-3560-0288,https://blog.naver.com/mang797
설렘(가죽 뜨개공방),0.0,0건,리뷰 0,부산 기장군 정관읍 정관로 350,(지번) 정관읍 모전리 730,051-728-1304,
정진실업,0.0,0건,리뷰 0,부산 연제구 거제천로230번길 21,(지번) 연산동 579-32,051-865-4256,
메종드아나,0.0,0건,리뷰 1,부산 동래구 충렬대로237번길 148,(지번) 명륜동 624-1,연락처 없음,http://blog.naver.com/rud8336
보문당화랑표구사,0.0,0건,리뷰 0,부산 중구 대청로 132,(지번) 동광동3가 2-1,051-245-8824,
초미,0.0,0건,리뷰 0,부산 동구 자성공원로3번길 11-6,(지번) 범일동 623-2,051-245-8824,http://blog.daum.net/chomigallery
꽃과그리고나,0.0,0건,리뷰 0,부산 사상구 사상로224번길 55-1,(지번) 괘법동 379-7,연락처 없음,
아뜰리,0.0,0건,리뷰 1,부산 해운대구 우동1로20번길 5 1층,(지번) 우동 532-25,010-3954-1775,https://blog.naver.com/atelierbb
해운대K갤러리,0.0,0건,리뷰 0,부산 해운대구 좌동순환로 498 2층,(지번) 중동 1276-7,051-744-6669,
,0.0,0건,리뷰 0,부산 사하구 사리로 8,(지번) 괴정동 382-5,051-292-7911,
재,0.0,0건,리뷰 0,부산 사하구 옥천로111번길 11 2층,(지번) 감천동 10-37,연락처 없음,
,"D 스튜디오프렌스 미술,공예",0.0,0건,리뷰 6,(지번) 감천동 10-37,연락처 없음,https://www.instagram.com/studio_press/
,0.0,0건,리뷰 0,부산 수영구 과정로 10,(지번) 망미동 420-5,051-757-4103,
해정 표구사,0.0,0건,리뷰 0,부산 해운대구 재송1로 19,(지번) 재송동 210-5,연락처 없음,
다온공방,0.0,0건,리뷰 1,부산 사상구 덕상로 16 벽산시익상가 201호,(지번) 덕포동 49,010-3883-0001,https://blog.naver.com/minseon8758
일,0.0,0건,리뷰 0,부산 수영구 연수로 326,(지번) 망미1동 792-41,010-3867-1437,
남일 액자표구사,0.0,0건,리뷰 0,부산 동래구 여고북로 117-3,(지번) 온천동 1466-36,연락처 없음,
보문당,0.0,0건,리뷰 0,부산 서구 낙동대로 3,(지번) 서대신동2가 282-7,051-244-1873,
황실유럽십자수 모라점,0.0,0건,리뷰 0,부산 사상구 백양대로 884,(지번) 모라1동 1362,051-328-4679,
프랑스자수리본자수,0.0,0건,리뷰 0,부산 동래구 명륜로 185-1,(지번) 명륜동 726-30,010-2746-8807,
소미야공방,0.0,0건,리뷰 1,부산 영도구 절영로 217-2,(지번) 영선동4가 1334,010-2351-8393,http://m.blog.naver.com/colajjin
하나액자,0.0,0건,리뷰 0,부산 사상구 새벽로202번길 33,(지번) 괘법동 556-17,연락처 없음,
세,0.0,0건,리뷰 0,부산 동래구 동래로148번길 22 1층,(지번) 복천동 286-9,070-8624-9872,http://blog.naver.com/frameh
대한,0.0,0건,리뷰 0,부산 사상구 낙동대로1348번길 45,(지번) 삼락동 388-18,051-304-0203,
퀼트나라,0.0,0건,리뷰 0,부산 동래구 사직북로28번길 42,(지번) 사직동 50-13,연락처 없음,
도예공방 토화수,0.0,0건,리뷰 0,부산 기장군 장안읍 신리길 93,(지번) 장안읍 오리 600-1,051-727-7329,
,"D 동서액자 액자,표구",0.0,0건,리뷰 0,(지번) 장안읍 오리 600-1,051-727-7329,
예모갤러리,4.0,2건,리뷰 0,부산 영도구 태종로 329-1,(지번) 청학동 222-57,연락처 없음,
서울민예사,0.0,0건,리뷰 0,부산 중구 중구로30번길 10,(지번) 신창동3가 24-3,051-244-1004,
김석훈,5.0,8건,리뷰 0,부산 남구 용소로21번길 3 3층,(지번) 대연동 60-46,연락처 없음,https://ad0666.blog.me/
예작캘리그라피공방,0.0,0건,리뷰 0,부산 연제구 월드컵대로 343,(지번) 거제동 1288,010-3945-7624,
그림틀,0.0,0건,리뷰 0,부산 연제구 연수로 234,(지번) 연산동 1805-13,051-865-8712,http://www.glimtl.com/
미림화랑표구사,0.0,0건,리뷰 0,부산 북구 만덕대로 164-1,(지번) 덕천동 393-21,051-335-4900,
갤러,0.0,0건,리뷰 0,부산 해운대구 달맞이길117번나길 159 한경하이츠빌 1동 101호,(지번) 중동 1477-17,051-747-5257,
가죽공방 갖바치김,0.0,0건,리뷰 0,부산 중구 용두산길 6 1층,(지번) 대청동2가 28-7,051-747-5257,https://www.instagram.com/capaci_kim
유럽풍십자수 드윈다대점,0.0,0건,리뷰 0,부산 사하구 다대로429번길 15 양덕상가 217호,(지번) 다대2동 35,051-264-9859,
청,0.0,0건,리뷰 1,부산 동구 진시장로 24,(지번) 범일동 635-1,051-634-6542,
솝두주르,0.0,0건,리뷰 3,부산 부산진구 전포대로186번길 48 1층,(지번) 전포동 354-5,연락처 없음,https://www.instagram.com/soap_365
화림요,0.0,0건,리뷰 0,부산 기장군 기장읍 내리 792,(지번) 전포동 354-5,연락처 없음,
수갤러리,0.0,0건,리뷰 0,부산 연제구 쌍미천로 76,(지번) 연산동 1776-4,051-853-1579,
통영칠기공,0.0,0건,리뷰 0,부산 동구 자성로 12,(지번) 좌천동 166-1,051-853-1579,http://blog.naver.com/chingu4225
황금컴퓨터자수,0.0,0건,리뷰 0,부산 사상구 사상로433번길 23,(지번) 모라동 715-23,연락처 없음,
네모샷시액자,0.0,0건,리뷰 0,부산 기장군 기장읍 차성로253번길 33,(지번) 기장읍 대라리 1046,051-722-9330,
십자수마트 2호점,0.0,0건,리뷰 0,부산 동구 초량중로 92-2,(지번) 초량동 144-3,연락처 없음,
예담한지공예,5.0,1건,리뷰 0,부산 해운대구 좌동순환로 237,(지번) 좌동 1429-6,연락처 없음,
홈패션공방,0.0,0건,리뷰 0,부산 동래구 온천천로471번길 10,(지번) 안락동 1258,연락처 없음,
부산판넬액자,0.0,0건,리뷰 0,부산 중구 대청로 121,(지번) 대청동1가 36-14,051-466-5059,
김진태도예공방,0.0,0건,리뷰 0,부산 수영구 호암로 33,(지번) 광안동 731-2,051-754-7304,
,0.0,0건,리뷰 0,부산 중구 백산길 10-1,(지번) 동광동3가 28-1,051-245-9198,
구름나무,0.0,0건,리뷰 0,부산 부산진구 전포대로256번길 15,(지번) 전포동 192-8,연락처 없음,
원데이원어클락,5.0,2건,리뷰 3,부산 부산진구 전포대로176번길 16,(지번) 전포동 361-10,연락처 없음,https://www.instagram.com/1day1oclock/
,0.0,0건,리뷰 0,부산 사하구 윤공단로 104,(지번) 다대동 931-2,051-463-6455,
다담도예,0.0,0건,리뷰 0,부산 사상구 동주로 27 제이빌 1층,(지번) 주례동 549-1,070-8285-0127,http://blog.naver.com/ckdhktlrtk0516
크레센트,0.0,0건,리뷰 0,부산 금정구 기찰로96번길 3-3,(지번) 부곡동 200-70,연락처 없음,http://blog.naver.com/c-rescent
두드림,0.0,0건,리뷰 6,부산 남구 수영로 261 후문상가 303호,(지번) 대연동 1903,051-612-3181,
동양컴퓨터자수,0.0,0건,리뷰 0,부산 동구 자성공원로 20,(지번) 범일동 584-7,051-631-9827,
,D 예림당 골동품,0.0,0건,리뷰 0,(지번) 범일동 584-7,051-631-9827,
솔잎향기,0.0,0건,리뷰 1,부산 금정구 학산로13번길 22,(지번) 남산동 116-20,연락처 없음,
까레,5.0,3건,리뷰 1,부산 부산진구 서전로58번길 33 1층,(지번) 전포동 306-18,0507-1475-8789,http://instagram.com/carre_kr
어스도자기공방,0.0,0건,리뷰 0,부산 동래구 온천천로 7-2,(지번) 명륜동 2-7,연락처 없음,
꽃내음공방,0.0,0건,리뷰 4,부산 금정구 금강로541번길 14,(지번) 구서동 735-8,연락처 없음,
이용기목조형연,0.0,0건,리뷰 0,부산 금정구 금샘로 30-1,(지번) 장전동 503-7,051-205-1603,https://www.instagram.com/art_space_lee/
은가람,0.0,0건,리뷰 0,부산 연제구 안연로8번길 45,(지번) 연산동 397-60,051-637-4710,
팔금산,0.0,0건,리뷰 0,부산 동래구 충렬대로107번길 104,(지번) 온천동 782-40,051-552-8038,http://www.8038.co.kr/
업가죽공방,0.0,0건,리뷰 0,부산 사하구 윤공단로17번길 122,(지번) 다대동 949-2,010-4556-1327,
바람난털실,0.0,0건,리뷰 0,부산 사상구 가야대로 405 2층,(지번) 주례동 52-11,연락처 없음,http://lamaz.itpage.kr/
아씨손뜨개,0.0,0건,리뷰 0,부산 금정구 구서로 12,(지번) 구서동 87-9,051-516-5107,
덕유조각,0.0,0건,리뷰 0,부산 사상구 가야대로196번길 68,(지번) 학장동 279-15,051-893-4855,
채윤뜨개,0.0,0건,리뷰 0,부산 북구 화명신도시로 115 성문타워 2층 202호,(지번) 화명동 2275-6,051-361-5567,
다올소잉카페,0.0,0건,리뷰 0,부산 사상구 백양대로506번길 5,(지번) 주례동 966-1,051-911-8207,
늘솜캘리그라피,0.0,0건,리뷰 0,부산 사하구 윤공단로14번길 90 1층,(지번) 다대동 933-10,연락처 없음,https://blog.naver.com/younghun1127
,"D 박명희옻칠스튜디오 미술,공예",0.0,0건,리뷰 0,(지번) 다대동 933-10,연락처 없음,https://blog.naver.com/yesorapk
금정,0.0,0건,리뷰 0,부산 기장군 기장읍 동뫼길 25,(지번) 기장읍 청강리 523-8,051-721-1148,http://smartstore.naver.com/gjpark
일호공예,0.0,0건,리뷰 0,부산 동구 고관로 167-1,(지번) 좌천동 673-5,051-632-7285,
반지마을 광안점,0.0,0건,리뷰 0,부산 수영구 광안해변로 193 티파니타워 7층,(지번) 광안동 197-18,연락처 없음,http://xn--3e0b97uzwb5wtl1ag0f.com/
목화,0.0,0건,리뷰 0,부산 부산진구 중앙대로 888,(지번) 양정동 363-12,연락처 없음,
전숙녀뜨개,0.0,0건,리뷰 0,부산 연제구 쌍미천로135번길 38,(지번) 연산동 637-24,연락처 없음,http://www.jeonsuknyu.com/
꽃분이토우공방,0.0,0건,리뷰 10,부산 동래구 온천동 44-48,(지번) 연산동 637-24,연락처 없음,
백조표구사,0.0,0건,리뷰 0,부산 부산진구 동평로 409,(지번) 양정동 406-4,051-864-9154,
블루안공작소,0.0,0건,리뷰 4,부산 기장군 정관읍 가동1길 23-5 행복담 1층,(지번) 정관읍 용수리 1295-9,051-864-9154,https://blog.naver.com/jcan0348
공방김선생,0.0,0건,리뷰 0,부산 동구 진시장로20번길 60 패션비즈스퀘어 203호,(지번) 범일동 252-1785,051-864-9154,https://blog.naver.com/heang13
산목아트,5.0,1건,리뷰 0,부산 해운대구 좌동순환로 23,(지번) 좌동 1352-5,051-747-0970,
망미목기 골동품전,0.0,0건,리뷰 0,부산 수영구 연수로 308,(지번) 망미동 803-5,010-4556-1642,
부산화랑표구사,0.0,0건,리뷰 0,부산 부산진구 동평로127번길 46,(지번) 부암동 364-4,연락처 없음,
백년,0.0,0건,리뷰 0,부산 금정구 금강로 287,(지번) 장전동 388-26,051-516-7474,http://www.jegikorea.com/
찰리의,0.0,0건,리뷰 0,부산 사하구 낙동대로 512,(지번) 하단동 506-15,연락처 없음,
,D 갤러리 시선 화랑,0.0,0건,리뷰 0,(지번) 하단동 506-15,연락처 없음,
진명로,0.0,0건,리뷰 0,부산 남구 자유평화로57번길 33-1,(지번) 문현동 786-15,051-646-4905,
