공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
신데렐라만들기 평내,5.0,2건,리뷰 27,경기 남양주시 평내로29번길 49 엠투프라자 405호,(지번) 평내동 579-3,031-559-1720,http://blog.naver.com/sooon0417
추억,0.0,0건,리뷰 0,부산 부산진구 양지로14번길 10,(지번) 양정동 364-19,051-866-9357,
옷만들기공방 프란,0.0,0건,리뷰 0,경기 부천시 지봉로127번길 36,(지번) 역곡동 203-7,070-8234-1184,http://blog.naver.com/sewing1184
가구,0.0,0건,리뷰 0,경기 부천시 경인로 375,(지번) 소사본동 52-7,032-665-9144,
얀 반지만들기 로데오거리점 ,5.0,2건,리뷰 0,서울 강남구 선릉로161길 19 5층,(지번) 신사동 662-9,032-665-9144,http://blog.naver.com/yan_jewelry
좋은차만들기,0.0,0건,리뷰 0,경남 창녕군 대지면 우포2로 1155,(지번) 대지면 효정리 26-1,055-533-4047,
일산천연화장품만,0.0,0건,리뷰 7,경기 고양시 일산서구 중앙로 1470 동부썬플라자 B동 203호,(지번) 주엽동 17,031-925-1432,http://blog.naver.com/ysjeonc1
소리 만들기,0.0,0건,리뷰 0,대전 중구 충무로 107,(지번) 대사동 70-8,042-223-7872,
나무로뚝딱뚝딱 소품만,0.0,0건,리뷰 0,광주 광산구 월곡로 38-6,(지번) 월곡동 599-2,연락처 없음,
새옷만들,0.0,0건,리뷰 0,경남 김해시 구지로 141-4,(지번) 대성동 170,연락처 없음,
가구만들,0.0,0건,리뷰 0,대전 유성구 한밭대로 502,(지번) 봉명동 669,연락처 없음,
만들기세상편,0.0,0건,리뷰 0,경북 안동시 경동로 849,(지번) 용상동 1253-28,054-822-8303,
미인만,0.0,0건,리뷰 0,충북 단양군 단양읍 상진2로 17,(지번) 단양읍 상진리 50,043-422-2378,
머리만,0.0,0건,리뷰 0,충남 홍성군 홍성읍 문화로 148,(지번) 홍성읍 오관리 217-1,041-635-9199,
좋은빵만들기 제,0.0,0건,리뷰 0,경기 부천시 부일로571번길 20,(지번) 소사동 18-37,연락처 없음,
좋은빵만들기 제,0.0,0건,리뷰 0,전북 전주시 덕진구 쪽구름로 124,(지번) 반월동 422-7,063-211-0938,
머리만,4.5,2건,리뷰 0,강원 춘천시 춘주로 89,(지번) 온의동 515-3,연락처 없음,
추억만들기모텔,0.0,0건,리뷰 0,경기 평택시 신장로82번길 76,(지번) 신장동 324-95,연락처 없음,
미인만들,0.0,0건,리뷰 0,광주 광산구 월곡반월로 56,(지번) 월곡동 573-8,062-951-3832,
우리집소파만들,0.0,0건,리뷰 22,"경기 포천시 소흘읍 호국로 290 1동 1, 2층",(지번) 소흘읍 이동교리 368-1,031-541-0105(팩스),https://www.woorizip119.com/
추억만들기2020 서면부전점 호,0.0,0건,리뷰 0,부산 부산진구 새싹로8번길 19,(지번) 부전동 262-1,031-541-0105(팩스),http://xn--2i0bv6p73av17a9ncfuft9t.com/default/brand/02.php
손으로 수공예만들기공방,5.0,1건,리뷰 0,경남 창원시 의창구 사림로99번길 10-16,(지번) 사림동 145-5,055-261-1539,
한영심머리만,0.0,0건,리뷰 0,제주특별자치도 제주시 진군1길 4,(지번) 노형동 741-3,064-742-1451,
반지만들기 안,0.0,0건,리뷰 14,경기 안산시 단원구 고잔로 102,(지번) 고잔동 539-1,031-405-0094,
안경만들기 용인처인구청점,0.0,0건,리뷰 0,경기 용인시 처인구 금령로 36,(지번) 김량장동 334-2,연락처 없음,
새차만들기,0.0,0건,리뷰 0,경기 용인시 기흥구 중부대로 659,(지번) 상하동 359-1,031-281-9262,
남자만,0.0,0건,리뷰 0,강원 화천군 화천읍 상승로 55,(지번) 화천읍 하리 99-35,033-442-2770,
도전쌩얼만들,5.0,5건,리뷰 0,서울 노원구 노해로 452 노블리안골드,(지번) 상계동 734-3,033-442-2770,http://cafe.daum.net/eyemake
머리모양만,0.0,0건,리뷰 0,서울 서대문구 명지대3길 32,(지번) 남가좌동 5-107,02-375-4990,
안경만들기 인계점,0.0,0건,리뷰 8,경기 수원시 팔달구 권광로 278 1층,(지번) 인계동 368-1,031-213-0804,
머리만,0.0,0건,리뷰 0,제주특별자치도 서귀포시 대정읍 상모로 319,(지번) 대정읍 하모리 816-1,064-794-1838,
김세현예쁜손만,0.0,0건,리뷰 0,경남 양산시 동면 금오2길 77,(지번) 동면 석산리 1458-33,연락처 없음,
미인만,0.0,0건,리뷰 0,경북 포항시 남구 상공로 223,(지번) 해도동 493-44,054-615-1007,
미인만,0.0,0건,리뷰 0,충북 제천시 칠성로 114-1,(지번) 교동 91-9,043-651-2378,
더펀즈만들기&슬라임 오산,0.0,0건,리뷰 1,경기 오산시 오산대역로 214,(지번) 수청동 617-7,031-375-9612,
반지만들기카페 강남점 ,0.0,0건,리뷰 4,서울 강남구 강남대로106길 14 오성빌딩 3층,(지번) 역삼동 813-2,031-375-9612,http://blog.naver.com/banjimaking8
역사만,0.0,0건,리뷰 0,서울 중구 필동로 35-16 301호,(지번) 필동3가 55-1,02-776-6832,http://www.localkorea.org/
부부바른체형만들,0.0,0건,리뷰 0,광주 북구 서하로 92 3층,(지번) 매곡동 373-13,연락처 없음,http://blog.naver.com/ynu4467
조쌤의옷만들,0.0,0건,리뷰 0,경기 성남시 분당구 야탑로 95,(지번) 야탑동 367-4,031-781-7566,
김세현예쁜손만들기 석,0.0,0건,리뷰 0,경남 양산시 동면 금오2길 77,(지번) 동면 석산리 1458-33,055-382-1812,
추억만들,0.0,0건,리뷰 0,전북 군산시 옥도면 장자도2길 22,(지번) 옥도면 장자도리 27-1,연락처 없음,
반지만들기 부천,0.0,0건,리뷰 0,경기 부천시 부일로 448 프리존 빌딩 304호,(지번) 심곡동 383-7,연락처 없음,http://blog.naver.com/dhey93
행복만들기,0.0,0건,리뷰 0,부산 수영구 황령대로489번길 7,(지번) 남천동 295-4,051-628-6889,
새차만들기,0.0,0건,리뷰 0,경남 김해시 진영읍 진영산복로 88-8,(지번) 진영읍 진영리 163,연락처 없음,
안경만들기 영광점,0.0,0건,리뷰 0,전남 영광군 영광읍 신남로 215-1,(지번) 영광읍 남천리 348-9,061-353-4131,
허벌라이프여신만들기 다,0.0,0건,리뷰 0,경남 통영시 미수해안로 167 종우라이프 102동 1102호,(지번) 봉평동 156,055-644-2890,http://www.yeosinmaking.com/
아름다운부산만들기 ,0.0,0건,리뷰 0,부산 연제구 거제천로 65-1 2층,(지번) 거제동 488-14,055-644-2890,http://www.dkfmaqntks.com/
머리만,0.0,0건,리뷰 0,대전 대덕구 동춘당로44번길 25,(지번) 송촌동 499-6,042-627-8007,
연예인만들,0.0,0건,리뷰 0,경기 수원시 영통구 영통로154번길 60 3층 302-2호,(지번) 망포동 417-2,031-203-3309,
미인만,0.0,0건,리뷰 0,경기 고양시 덕양구 행당로11번길 25-18,(지번) 토당동 872-7,070-8959-6959,
추억만들기,0.0,0건,리뷰 0,서울 중랑구 상봉로25가길 25,(지번) 상봉2동 88-1,02-491-0070,
동안,0.0,0건,리뷰 0,대전 대덕구 석봉로37번길 50,(지번) 석봉동 417-17,02-491-0070,http://instagram.com/babyface_salon
활기찬지역만들기협동조,0.0,0건,리뷰 0,경북 의성군 단촌면 고운사길 203-35,(지번) 단촌면 구계리 591,054-833-2446,
동근숙머리만,0.0,0건,리뷰 0,울산 울주군 청량읍 덕정1길 7,(지번) 청량읍 덕하리 406-6,연락처 없음,
삼원색새차만들기 모라점,0.0,0건,리뷰 0,부산 사상구 백양대로 982,(지번) 모라동 1328-20,051-325-1776,
행복만들기 조립,5.0,2건,리뷰 5,울산 중구 동천4길 15 한라하얏트상가 1층 109호,(지번) 서동 42-4,연락처 없음,http://cafe.naver.com/loghart
미인만들,0.0,0건,리뷰 0,경기 성남시 중원구 제일로35번길 8,(지번) 성남동 3782,031-755-2671,
아름다운세상만들,0.0,0건,리뷰 0,충남 천안시 동남구 청당산업길 83 2층,(지번) 구룡동 122-3,041-582-1234,
좋은차만들기카센터,0.0,0건,리뷰 0,전남 나주시 남부원길 7-10,(지번) 삼영동 40-1,061-334-4861,
미녀만,0.0,0건,리뷰 0,경기 김포시 북변1로16번길 25,(지번) 북변동 747,031-996-3599,
행복한가정만들기운동본부 상담실 ,0.0,0건,리뷰 0,충남 당진시 역천로 608,(지번) 용연동 878,041-357-4343,
세차만,0.0,0건,리뷰 0,충남 천안시 서북구 업성동 173-2,(지번) 용연동 878,연락처 없음,
다함께하는세상만들기,0.0,0건,리뷰 0,충남 금산군 추부면 마전로 59,(지번) 추부면 마전리 567-5,연락처 없음,
안경만들기 탑동초교점,0.0,0건,리뷰 0,경기 수원시 권선구 탑동로 64-1,(지번) 탑동 757-3,연락처 없음,
머리만들기,0.0,0건,리뷰 0,부산 중구 영주로 49,(지번) 영주동 161,연락처 없음,
예쁜머리만,0.0,0건,리뷰 0,서울 은평구 증산로21길 7,(지번) 신사동 34-2,02-384-8266,
테디만들기 ,0.0,0건,리뷰 0,인천 남동구 청능대로 596 대우푸르지오시티 오피스텔 2402호,(지번) 논현동 650-1,02-384-8266,http://www.teddybearmake.com/
여행만,0.0,0건,리뷰 0,경북 경주시 중앙로47번길 4,(지번) 동부동 133-3,054-777-6446,
찾아가는케익만들기 제,0.0,0건,리뷰 0,경기 수원시 팔달구 덕영대로697번길 47 화서주공 3 단지상가 지하 101호,(지번) 화서동 646,연락처 없음,
추억 만,0.0,0건,리뷰 0,부산 사상구 새벽로167번길 16,(지번) 감전동 122-85,연락처 없음,
머리만,0.0,0건,리뷰 0,강원 고성군 간성읍 신안리 246-12,(지번) 감전동 122-85,연락처 없음,
미인만들,0.0,0건,리뷰 0,부산 동래구 금강공원로 30,(지번) 온천동 210-32,연락처 없음,
