공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
윤슬도자기공방,3.7,3건,리뷰 7,경기 수원시 장안구 장안로30번길 19 1층,(지번) 영화동 419-13,010-4532-7142,https://www.instagram.com/yunseul_ceramic/
헵시바도예마을,5.0,1건,리뷰 0,충남 아산시 배방읍 수철리 산 492-5,(지번) 영화동 419-13,연락처 없음,
빚다도예공방 강동점,5.0,2건,리뷰 4,서울 강동구 양재대로124길 91,(지번) 길동 78,070-8690-0361,http://www.bitda.net/
미리별도자기공방,0.0,0건,리뷰 1,경남 창원시 진해구 석동로59번길 8-3,(지번) 석동 646-4,연락처 없음,https://www.instagram.com/leej_hwa/
고은도예,0.0,0건,리뷰 1,대전 중구 계룡로874번길 45 2층,(지번) 오류동 158-2,연락처 없음,https://blog.naver.com/choike99
마지삐에로도자기공방,0.0,0건,리뷰 5,경기 화성시 동탄반석로 172 동양파라곤 216호,(지번) 반송동 93-3,031-613-7949,http://magicpainting.smphone.kr/
착한도공 보담도예,0.0,0건,리뷰 0,울산 울주군 온양읍 연안8길 23-3,(지번) 온양읍 대안리 407-9,052-238-0103,http://blog.naver.com/potter_n_n
도자기공방DAS,0.0,0건,리뷰 3,부산 동래구 금강로61번길 78,(지번) 온천동 319,연락처 없음,
가람도예,5.0,1건,리뷰 1,경남 김해시 진례면 진례로 122,(지번) 진례면 초전리 782-3,연락처 없음,https://blog.naver.com/dmswjd1177/
빚다도예공방성북점,0.0,0건,리뷰 4,서울 성북구 도봉로3길 9-3,(지번) 길음동 489-40,070-4696-9854,
꼭두도예 장미경,5.0,1건,리뷰 4,서울 성북구 성북로7길 44,(지번) 성북동1가 104-44,02-743-2087,
나비온공방,0.0,0건,리뷰 3,부산 강서구 명지국제2로28번길 23 네오웨스턴스퀘어 2동 315호,(지번) 명지동 3432-1,02-743-2087,
토모도자기공방,0.0,0건,리뷰 1,충북 청주시 흥덕구 가경로149번길 24-6,(지번) 가경동 1263,043-221-0414,http://blog.naver.com/sysnjs
백암도예,0.0,0건,리뷰 0,경기 용인시 처인구 원삼면 사암리 34-30,(지번) 가경동 1263,연락처 없음,
도자기공방 아바노스,0.0,0건,리뷰 2,인천 서구 열우물로282번길 20-5,(지번) 가좌동 331-24,연락처 없음,http://blog.naver.com/712dolleye
이복규도예연구,0.0,0건,리뷰 0,경북 청도군 각북면 오산3길 39-7,(지번) 각북면 금천리 369,054-371-6886,http://blog.daum.net/_blog/BlogTypeMain.do?blogid=0n5H0
백록도예연구소,0.0,0건,리뷰 0,경기 구리시 벌말로80번길 132,(지번) 토평동 457-6,031-551-1950,http://www.xn--2e0b83j45d8xe78hw4g1e.com/
효애랑도자기공방,0.0,0건,리뷰 5,경기 성남시 분당구 황새울로116번길 6,(지번) 정자동 80-3,연락처 없음,
유소도예,0.0,0건,리뷰 1,경기 김포시 김포한강1로 250 113~115호,(지번) 운양동 1307-3,연락처 없음,http://www.instagram.com/youso_ceramic
도르르도자공방,0.0,0건,리뷰 3,경기 수원시 팔달구 덕영대로735번길 66-2 1층,(지번) 화서동 246-2,031-246-4284,http://mimiplace.blog.me/
도리천한산도,0.0,0건,리뷰 0,울산 울주군 두동면 구미월평로 776,(지번) 두동면 봉계리 927,010-3290-6875,
거산도예,5.0,3건,리뷰 0,경기 이천시 신둔면 도자예술로5번길 89,(지번) 신둔면 고척리 599-3,010-3290-6875,https://m.blog.naver.com/PostList.nhn?blogId=csjcsj4210
우주도예,0.0,0건,리뷰 0,경북 영주시 대학로201번길 8-12,(지번) 가흥동 1804-3,010-7937-8750,
낙중도예갤러리,0.0,0건,리뷰 0,경북 경산시 경안로 5,(지번) 백천동 63-8,연락처 없음,
예인도예전시장,0.0,0건,리뷰 0,경기 여주시 북내면 강문로 142,(지번) 북내면 가정리 501-6,031-885-3580,
남촌도예,0.0,0건,리뷰 0,경기 평택시 참이슬길 20,(지번) 합정동 876-10,010-2563-0314,http://cafe.daum.net/ncdo
현진도예교육센,0.0,0건,리뷰 2,대전 서구 탄방로7번길 114 지하,(지번) 탄방동 1103,042-472-3548,http://www.edudoye.com/
한국도예,0.0,0건,리뷰 0,대구 달성군 논공읍 비슬로 1600,(지번) 논공읍 삼리리 524-1,연락처 없음,
소산도예,0.0,0건,리뷰 0,경북 경산시 와촌면 지경길 38-24,(지번) 와촌면 음양리 903,연락처 없음,http://www.kingstone.co.kr/
바람담은도자기공,0.0,0건,리뷰 1,제주특별자치도 제주시 애월읍 중산간서로 6703-11 제일빌리지 D동 1층 105호,(지번) 애월읍 광령리 1495-1,010-2775-3116,https://www.instagram.com/badam_pottery/
도담도예,0.0,0건,리뷰 0,대전 서구 한밭대로608번길 1,(지번) 월평동 617,042-482-8074,
샘터공방,0.0,0건,리뷰 2,서울 서대문구 응암로 77,(지번) 북가좌동 308-1,연락처 없음,https://blog.naver.com/eplle
잔잔도자기공방,0.0,0건,리뷰 2,서울 성동구 연무장길 43-1 지하,(지번) 성수동2가 316-74,연락처 없음,https://blog.naver.com/holaqq
미미공방,0.0,0건,리뷰 1,대전 서구 만년남로11번길 30,(지번) 만년동 220,연락처 없음,
선공방,0.0,0건,리뷰 0,경기 안양시 만안구 만안로 35 1층,(지번) 안양동 533-6,연락처 없음,https://instagram.com/seongongbang
경은도예,5.0,1건,리뷰 5,경기 수원시 권선구 여기산로 18 1층,(지번) 서둔동 260-18,010-6220-7048,https://blog.naver.com/qw4430
용문도예,0.0,0건,리뷰 0,전남 여수시 소라면 관기리 665,(지번) 서둔동 260-18,연락처 없음,
벽전도예,0.0,0건,리뷰 0,인천 강화군 길상면 강화동로74번길 50-89,(지번) 길상면 길직리 1275-21,연락처 없음,
다담도예,0.0,0건,리뷰 0,부산 사상구 동주로 27 제이빌 1층,(지번) 주례동 549-1,070-8285-0127,http://blog.naver.com/ckdhktlrtk0516
토리도예,0.0,0건,리뷰 1,서울 서초구 효령로14길 18,(지번) 방배동 541-183,연락처 없음,
황승욱진곡도,0.0,0건,리뷰 0,경북 청도군 금천면 소천신당길 42-17,(지번) 금천면 소천리 1556,연락처 없음,
여일도예,0.0,0건,리뷰 0,충남 공주시 반포면 도예촌길 71-6,(지번) 반포면 상신리 569,041-854-8812,
은석도예,0.0,0건,리뷰 0,충남 당진시 신평면 동부길 290,(지번) 신평면 초대리 362-5,041-363-1300,
늘솜도예,0.0,0건,리뷰 0,경남 김해시 진영읍 서부로378번길 50,(지번) 진영읍 의전리 305-10,055-346-0257,
꿈의공방,0.0,0건,리뷰 3,경기 안산시 단원구 광덕대로 130 폴리타운 1층 123호,(지번) 고잔동 775,031-486-0703,
이상원미술관 도자공방,0.0,0건,리뷰 2,강원 춘천시 사북면 화악지암길 99,(지번) 사북면 지암리 590,연락처 없음,
라온도,0.0,0건,리뷰 0,충남 당진시 고대면 안개물길 128,(지번) 고대면 대촌리 736,연락처 없음,
모랑공방,0.0,0건,리뷰 2,경기 성남시 분당구 백현로156번길 7-10 1층 102호,(지번) 정자동 49-5,연락처 없음,
도야도자기공방,0.0,0건,리뷰 0,경기 이천시 마장면 서이천로527번길 144-25,(지번) 마장면 장암리 206-3,연락처 없음,
도예공방수,0.0,0건,리뷰 0,경북 경주시 현곡면 안현로 483-24,(지번) 현곡면 라원리 406,054-748-8855,
백리,0.0,0건,리뷰 0,경기 평택시 현덕면 황산1길 63-3,(지번) 현덕면 황산리 66-1,031-683-8061,
은경도예,0.0,0건,리뷰 0,경남 창원시 의창구 대원로37번길 9-1,(지번) 대원동 103-1,055-273-2733,
연세라미끄 도자기공방,5.0,1건,리뷰 5,경기 광주시 곤지암읍 신대길34번길 10-32,(지번) 곤지암읍 신대리 11,010-8928-2330,https://blog.naver.com/yeon_8928
한을도예,0.0,0건,리뷰 0,경기 의정부시 신촌로29번길 20-22 1층,(지번) 가능동 618-11,010-8928-2330,
심우도예명상,0.0,0건,리뷰 0,경기 이천시 신둔면 도자예술로 42,(지번) 신둔면 고척리 595-9,032-504-2202,
모동도예,0.0,0건,리뷰 1,경북 경주시 윗동천1길 23-9,(지번) 동천동 130-18,연락처 없음,
송강생활도예,0.0,0건,리뷰 0,대전 유성구 와룡로 29,(지번) 송강동 208-2,042-935-2345,
정추도예,0.0,0건,리뷰 0,부산 중구 대청로 60,(지번) 부평동2가 2,051-248-5599,
예담도예,0.0,0건,리뷰 0,부산 수영구 수영성로13번길 4,(지번) 수영동 83,051-756-2202,
수주도예연구소,0.0,0건,리뷰 0,경기 부천시 수주로 62,(지번) 고강동 316,032-671-1784,
토토도예학원,0.0,0건,리뷰 0,서울 노원구 상계로12길 52 2층,(지번) 상계동 179-2,02-934-6002,
도예작업실,0.0,0건,리뷰 0,광주 북구 금호로40번길 5,(지번) 운암동 110-72,연락처 없음,
용지,0.0,0건,리뷰 0,경남 창원시 진해구 가주로 158,(지번) 가주동 413,055-552-2398,
디아트도예,0.0,0건,리뷰 0,부산 기장군 정관읍 구연방곡로 42-1,(지번) 정관읍 방곡리 422-7,051-622-8803,http://blog.naver.com/alstjzon
ARA도예,0.0,0건,리뷰 0,제주특별자치도 제주시 덕지4길 27-2,(지번) 이호이동 1531,064-900-9595,
운하도예,0.0,0건,리뷰 0,경남 양산시 하북면 백록중리1길 22,(지번) 하북면 백록리 342,055-381-6809,http://cafe.daum.net/lhy3015
다진도예,0.0,0건,리뷰 0,서울 강서구 강서로45길 73,(지번) 내발산동 714-5,02-2661-6866,
홍가도,0.0,0건,리뷰 0,광주 광산구 월계로34번길 21-8,(지번) 월계동 780-11,연락처 없음,
우담도예,0.0,0건,리뷰 0,경남 김해시 진례면 진례로233번길 29-2,(지번) 진례면 송정리 421,연락처 없음,
릴리공방,0.0,0건,리뷰 4,충남 천안시 동남구 신부3길 16-1,(지번) 신부동 486-7,연락처 없음,http://blog.naver.com/handmadelily
이송도예,0.0,0건,리뷰 0,울산 남구 수암로115번길 12-6,(지번) 신정동 852-103,010-3590-7320,
소석도예,0.0,0건,리뷰 0,경기 광주시 초월읍 지월리 658,(지번) 신정동 852-103,연락처 없음,
,"D 한국도예 미술,공예",0.0,0건,리뷰 0,(지번) 신정동 852-103,연락처 없음,
슈룹도예,0.0,0건,리뷰 1,충북 청주시 흥덕구 사운로249번길 13-10 1층 103호,(지번) 운천동 704,연락처 없음,http://cafe.daum.net/syurup
여주도예,0.0,0건,리뷰 0,인천 남동구 장승남로 77,(지번) 만수동 1105-13,032-465-4419,
흙향도예,0.0,0건,리뷰 0,경북 영주시 문수면 승평로55번길 24-9,(지번) 문수면 월호리 581,054-637-9293,
윤광도예,0.0,0건,리뷰 0,부산 기장군 일광면 일광로 154,(지번) 일광면 이천리 441-6,연락처 없음,
소백 수재도예연,0.0,0건,리뷰 0,경북 영주시 중앙로 91-11,(지번) 영주1동 382-26,연락처 없음,
금오도예연구소,0.0,0건,리뷰 0,경북 구미시 옥성면 구봉1길 120,(지번) 옥성면 구봉리 541,010-6529-2307,
도예작업실'풍경',0.0,0건,리뷰 0,충남 보령시 성주면 성주리 39,(지번) 옥성면 구봉리 541,041-933-1266,
하늘도예,0.0,0건,리뷰 0,충남 공주시 탄천면 학림길 11,(지번) 탄천면 송학리 83-3,041-853-5879,
옛도예방,0.0,0건,리뷰 0,전북 익산시 선화로31길 56,(지번) 남중동 284-5,010-8627-9259,
미완도,0.0,0건,리뷰 0,울산 북구 매곡로 131,(지번) 매곡동 795-51,연락처 없음,
목,0.0,0건,리뷰 0,경남 김해시 진영읍 서부로346번길 52-6,(지번) 진영읍 의전리 272-15,051-941-1884,
대원도예,0.0,0건,리뷰 0,경기 여주시 어영실로 103,(지번) 천송동 434-8,031-884-6023,
따땃공방,0.0,0건,리뷰 3,경기 안양시 만안구 박달로 512,(지번) 박달동 68-8,연락처 없음,
도예공간엘,0.0,0건,리뷰 1,경기 평택시 지산로 112 103호,(지번) 지산동 631-5,031-611-5025,https://ceramicsell.modoo.at/
용우도예방,0.0,0건,리뷰 0,경기 여주시 북내면 도예로 323,(지번) 북내면 신남리 184-5,031-886-0425,
나미공방,0.0,0건,리뷰 1,경기 안양시 동안구 동편로27번길 6-6,(지번) 관양동 1711-7,연락처 없음,
